activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
PIDACT00010956,2024-06-10,PIDOUT001815,Royal Karthik Sales,Counter meet,SR005,TS-South-5,Complaint raised,,10,missing,cash crunch
PIDACT00010957,2025-09-27,PIDOUT004674,Kaveri Sanjay Agro,Beat visit,SR087,TN-North-8,Demo done,2025-10-10,5,missing,asked scheme support
PIDACT00010958,2025-04-28,PIDOUT000808,New Naveen Tyres,Counter meet,SR071,AP-Central-9,Payment follow-up,05/08/2025,10,OK,cash crunch
PIDACT00010959,09/08/2025,PIDOUT000956,Prime Lakshmi Depot,Beat visit,SR113,AP-South-1,Complaint raised,2025-09-18,20,missing,secondary sale low
PIDACT00010960,2025-07-22,PIDOUT008783,Prime Ganesh Chemicals,Payment follow-up,SR040,AP-East-2,Competitor push seen,,15,missing,new counter opened nearby
PIDACT00010961,2024-04-22,PIDOUT001152,New Karthik Hardware,Payment follow-up,SR010,KA-Central-6,Owner absent,2024-06-04,20,outside beat,
PIDACT00010962,2025-12-14,PIDOUT004408,Kaveri Manoj Hardware,Counter meet,SR019,TS-West-4,Competitor push seen,2026-01-19,10,manual,asked scheme support
PIDACT00010963,2026-03-28,PIDOUT001646,Murugan Jagan Hardware,Complaint follow-up,SR128,TN-West-2,Order taken,04/12/2026,45,outside beat,secondary sale low
PIDACT00010964,2024-09-14,PIDDLR000818,Balaji Jagan Sales,Counter meet,SR048,TN-Central-7,Owner absent,,5,missing,cash crunch
PIDACT00010965,2025-07-25,PIDOUT002037,Vijaya Senthil Hardware,Payment follow-up,SR112,AP-East-7,Payment follow-up,,10,OK,secondary sale low
PIDACT00010966,2025-05-13,PIDOUT007822,Mahalakshmi Anand Corporation,Complaint follow-up,SR004,TN-South-5,Owner absent,2025-05-26,5,missing,secondary sale low
PIDACT00010967,2025-11-08,PIDOUT001171,City Kavya Fertilisers,Counter meet,SR011,KA-South-1,Payment follow-up,,45,missing,new counter opened nearby
PIDACT00010968,2026-02-13,PIDOUT006985,Sri Manoj Hardware,Beat visit,SR096,KL-East-5,No order,2026-02-18,60,missing,secondary sale low
PIDACT00010969,2025-12-14,PIDOUT007995,Star Lokesh Hardware,PKD audit,SR084,TN-East-6,No order,,60,manual,secondary sale low
PIDACT00010970,2025-10-24,PIDOUT008386,National Geetha Hardware,Counter meet,SR042,AP-East-9,Competitor push seen,11/24/2025,30,outside beat,new counter opened nearby
PIDACT00010971,2025-03-23,PIDOUT005859,Royal Sanjay Stores,Payment follow-up,SR113,PY-North-9,Payment follow-up,,60,missing,
PIDACT00010972,2025-06-19,PIDOUT006848,Star Meena Depot,PKD audit,SR102,TS-East-8,Order taken,2025-08-03,60,manual,shifted to competitor
PIDACT00010973,2025-04-05,PIDOUT008768,CITY GEETHA CHEMICALS,PKD audit,SR028,KA-North-1,Complaint raised,2025-04-20,20,manual,secondary sale low
PIDACT00010974,2026-02-28,PIDOUT005647,New Prakash Agencies,PKD audit,SR115,TN-South-3,Owner absent,,15,missing,asked scheme support
PIDACT00010975,2025-11-10,PIDOUT008119,Vijaya Priya Agencies,Payment follow-up,SR079,KL-North-8,Competitor push seen,,5,OK,
PIDACT00010976,07/04/2025,PIDOUT005586,Prime Deepak Hardware,Payment follow-up,SR059,KA-Central-7,No order,2025-07-30,60,same gps as prior visit,cash crunch
PIDACT00010977,2025-01-12,PIDOUT005363,Shree Suresh Paints,PKD audit,SR120,AP-East-8,Owner absent,2025-01-17,10,manual,shifted to competitor
PIDACT00010978,2026-01-31,PIDOUT002436,Modern Lakshmi Hardware,Counter meet,SR009,TN-East-2,Order taken,,20,manual,shifted to competitor
PIDACT00010979,2025-01-03,PIDOUT004459,Modern Geetha Traders,Beat visit,SR129,AP-Central-3,Order taken,,NA,manual,asked scheme support
PIDACT00010980,28/01/2026,PIDDLR000023,Sri Lokesh Distributors,Counter meet,SR117,KA-North-4,Order taken,2026-02-04,5,manual,shifted to competitor
PIDACT00010981,2025-03-13,PIDOUT001289,Balaji Lokesh Fertilisers,Payment follow-up,SR118,KL-East-2,Payment follow-up,,20,outside beat,new counter opened nearby
PIDACT00010982,2024-08-12,PIDOUT004340,Mahalakshmi Lokesh Agencies Pvt,Beat visit,SR079,KL-North-1,No order,09/05/2024,20,missing,asked scheme support
PIDACT00010983,2025-12-18,PIDOUT007310,Modern Geetha Hardware,Beat visit,SR032,KA-South-5,Owner absent,2026-01-18,5,outside beat,new counter opened nearby
PIDACT00010984,2024-11-26,PIDOUT001316,NEW MANOJ HARDWARE,Applicator demo,SR114,TS-South-3,No order,2024-12-03,45,outside beat,stockist dispute
PIDACT00010985,2025-07-25,PIDOUT007464,Royal Hari Paints,Payment follow-up,SR102,TN-East-9,Payment follow-up,,NA,manual,shifted to competitor
PIDACT00010986,07/06/2025,PIDOUT003275,Prime Sowmya Hardware,PKD audit,SR033,TN-East-6,Demo done,,20,same gps as prior visit,asked scheme support
PIDACT00010987,2024-07-01,PIDOUT002849,Royal Prakash Hardware,Complaint follow-up,SR123,TS-West-2,Stock checked,,60,same gps as prior visit,secondary sale low
PIDACT00010988,2025-04-25,PIDOUT005207,Shree Priya Fertilisers,Payment follow-up,SR130,TN-North-6,Stock checked,2025-06-08,15,missing,
PIDACT00010989,02/19/2025,PIDOUT002487,United Karthik Services,PKD audit,SR109,KL-Central-4,Complaint raised,2025-04-02,30,manual,shifted to competitor
PIDACT00010990,2024-06-05,PIDOUT003261,Kaveri Revathi Hardware,Applicator demo,SR008,KA-North-3,Owner absent,08-Jun-24,10,missing,secondary sale low
PIDACT00010991,06/02/2025,PIDOUT003804,Prime Meena Hardware,Counter meet,SR037,AP-North-9,Competitor push seen,,NA,manual,stockist dispute
PIDACT00010992,2024-08-06,PIDOUT003817,New Revathi Hardware,Complaint follow-up,SR026,PY-West-6,Owner absent,2024-08-24,45,manual,shifted to competitor
PIDACT00010993,2025-12-29,PIDOUT007421,United Lakshmi Hardware,Counter meet,SR089,KA-South-6,No order,2026-02-10,30,manual,
PIDACT00010994,2024-09-02,PIDOUT008586,Sree Karthik Services,Beat visit,SR036,KL-West-6,Competitor push seen,,45,missing,new counter opened nearby
PIDACT00010995,04/24/2025,PIDOUT003202,MURUGAN HARI FERTILISERS,Applicator demo,SR051,TN-Central-6,Stock checked,,30,missing,shifted to competitor
PIDACT00010996,2024-07-18,PIDDLR000600,New Rafiq Paints,Counter meet,SR076,AP-West-1,Payment follow-up,2024-08-13,15,manual,asked scheme support
PIDACT00010997,2025-02-26,PIDOUT005786,Sri Arun Agro,Counter meet,SR023,AP-East-2,Competitor push seen,,30,missing,cash crunch
PIDACT00010998,2025-08-06,PIDOUT002946,Balaji Sanjay Hardware,Payment follow-up,SR011,TN-South-3,Order taken,2025-08-18,5,OK,stockist dispute
PIDACT00010999,16-May-25,PIDOUT004430,National Geetha Enterprises,Counter meet,SR114,AP-East-4,No order,2025-06-20,60,same gps as prior visit,secondary sale low
PIDACT00011000,01-Nov-24,PIDOUT008717,Ganesh Anand Hardware,Counter meet,SR015,KA-Central-5,Competitor push seen,2024-11-29,10,same gps as prior visit,
PIDACT00011001,2024-07-26,PIDOUT004225,Kaveri Deepak Traders,Complaint follow-up,SR100,KA-East-2,Competitor push seen,,20,OK,asked scheme support
PIDACT00011002,2025-03-02,PIDOUT007207,Mahalakshmi Karthik Hardware Ltd,Beat visit,SR136,TN-South-6,Owner absent,,15,same gps as prior visit,asked scheme support
PIDACT00011003,2025-09-02,PIDOUT003887,Vijaya Jagan Enterprises,Complaint follow-up,SR004,KA-South-7,Order taken,2025-10-17,60,outside beat,new counter opened nearby
PIDACT00011004,2024-12-17,PIDOUT008760,New Karthik Hardware Main,Complaint follow-up,SR058,KA-Central-4,Stock checked,2025-01-18,30,outside beat,new counter opened nearby
PIDACT00011005,2025-06-17,PIDOUT006045,Mahalakshmi Farida Tyres,Beat visit,SR080,TS-East-7,Demo done,06/23/2025,15,manual,new counter opened nearby
PIDACT00011006,2024-08-30,PIDOUT007256,Kaveri Chandra Hardware,Complaint follow-up,SR140,TN-Central-7,Stock checked,,30,manual,
PIDACT00011007,2025-10-06,PIDOUT008392,Modern Ganesh Paints,Complaint follow-up,SR121,TN-Central-5,Order taken,13-Nov-25,15,manual,new counter opened nearby
PIDACT00011008,2024-06-19,PIDOUT006288,City Anand Mart,Complaint follow-up,SR075,KA-South-8,Payment follow-up,2024-07-11,5,outside beat,asked scheme support
PIDACT00011009,2026-01-10,PIDOUT007411,City Yusuf Services,Complaint follow-up,SR112,KA-Central-2,Order taken,,45,missing,secondary sale low
PIDACT00011010,2024-07-20,PIDOUT002966,City Lakshmi Hardware,Applicator demo,SR041,KL-West-1,Payment follow-up,,20,outside beat,asked scheme support
PIDACT00011011,2025-01-23,PIDOUT004919,Kaveri Rafiq Hardware,Applicator demo,SR104,AP-Central-3,Competitor push seen,2025-03-01,NA,manual,secondary sale low
PIDACT00011012,2025-02-16,PIDOUT004349,Sree Karthik Hardware,Complaint follow-up,SR078,AP-West-6,Payment follow-up,,NA,same gps as prior visit,
PIDACT00011013,19/08/2025,PIDOUT002034,Metro Manoj Fertilisers,Counter meet,SR087,KA-Central-5,Complaint raised,23/08/2025,45,OK,asked scheme support
PIDACT00011014,2025-06-22,PIDOUT000029,Sri Revathi Hardware,Beat visit,SR134,TN-North-2,Complaint raised,2025-07-02,30,OK,asked scheme support
PIDACT00011015,2024-10-10,PIDOUT001477,Balaji Kavya Paints,Beat visit,SR059,TS-Central-7,Stock checked,,30,manual,shifted to competitor
PIDACT00011016,01/25/2025,PIDOUT005169,Mahalakshmi Hari Associates,Beat visit,SR045,TS-West-4,Competitor push seen,2025-01-28,10,manual,shifted to competitor
PIDACT00011017,2026-03-12,PIDOUT005084,Kaveri Sowmya Hardware,PKD audit,SR038,TS-Central-6,Order taken,2026-03-21,20,outside beat,secondary sale low
PIDACT00011018,2025-12-10,PIDOUT000859,Metro Meena Chemicals,Applicator demo,SR071,TN-Central-9,Payment follow-up,,45,OK,new counter opened nearby
PIDACT00011019,2026-01-23,PIDOUT007664,Murugan Revathi Enterprises,Payment follow-up,SR148,AP-West-7,Stock checked,,20,manual,shifted to competitor
PIDACT00011020,2025-03-03,PIDOUT006986,Ganesh Priya Paints,Payment follow-up,SR012,AP-East-6,Owner absent,2025-04-10,10,missing,asked scheme support
PIDACT00011021,2024-09-23,PIDOUT001342,Vijaya Geetha Hardware,Complaint follow-up,SR022,KA-West-9,Stock checked,2024-10-25,30,manual,
PIDACT00011022,2026-01-18,PIDOUT002345,Royal Revathi Paints,PKD audit,SR051,KL-East-7,Owner absent,,60,missing,shifted to competitor
PIDACT00011023,2024-05-12,PIDOUT008160,Kaveri Deepak Hardware,Applicator demo,SR045,KA-Central-7,Owner absent,2024-05-18,5,OK,
PIDACT00011024,2025-05-09,PIDOUT000418,Kaveri Geetha Hardware,Payment follow-up,SR005,AP-Central-4,No order,2025-05-29,20,same gps as prior visit,shifted to competitor
PIDACT00011025,2025-11-02,PIDOUT007363,Ganesh Deepak Distributors,Counter meet,SR032,TS-South-1,Stock checked,,15,OK,shifted to competitor
PIDACT00011026,2025-10-20,PIDOUT002069,Modern Geetha Stores,Complaint follow-up,SR145,TS-East-1,Order taken,,20,outside beat,cash crunch
PIDACT00011027,15/03/2026,PIDOUT003625,Prime Senthil Mart,Payment follow-up,SR076,AP-West-5,Competitor push seen,14-Apr-26,20,missing,new counter opened nearby
PIDACT00011028,18/08/2025,PIDOUT000817,Modern Jagan Hardware,Complaint follow-up,SR062,TS-South-2,Owner absent,01/09/2025,60,manual,cash crunch
PIDACT00011029,2024-10-22,PIDOUT002642,Sri Bala Hardware Main,Applicator demo,SR104,KA-North-4,Payment follow-up,2024-10-25,5,outside beat,secondary sale low
PIDACT00011030,2026-01-08,PIDOUT000688,Prime Priya Chemicals,Beat visit,SR040,TS-West-4,Demo done,,45,outside beat,
PIDACT00011031,2024-10-05,PIDOUT004936,ROYAL SANJAY STORES,Applicator demo,SR036,KA-East-5,Owner absent,2024-10-19,10,missing,asked scheme support
PIDACT00011032,2025-04-27,PIDOUT001152,New Karthik Hardware,Counter meet,SR010,KA-Central-6,Order taken,05/03/2025,NA,manual,cash crunch
PIDACT00011033,2026-02-16,PIDOUT006337,Star Naveen Hardware,Payment follow-up,SR144,TS-North-1,No order,2026-03-25,60,outside beat,new counter opened nearby
PIDACT00011034,2025-12-03,PIDOUT006414,Sri Deepak Hardware,Complaint follow-up,SR128,TN-Central-3,Competitor push seen,2026-01-06,NA,manual,
PIDACT00011035,2025-04-06,PIDDLR001068,Balaji Lokesh Enterprises,Payment follow-up,SR023,TN-South-5,Owner absent,,15,OK,new counter opened nearby
PIDACT00011036,23-Apr-24,PIDOUT000332,CITY SANJAY SALES,Applicator demo,SR051,TS-Central-2,Payment follow-up,06/02/2024,NA,same gps as prior visit,
PIDACT00011037,2024-04-02,PIDDLR000173,Balaji Venkatesh Distributors,Beat visit,SR052,KA-South-8,Stock checked,,20,missing,new counter opened nearby
PIDACT00011038,07/27/2025,PIDOUT008438,Mahalakshmi Chandra Traders,Complaint follow-up,SR007,TS-South-4,Order taken,2025-08-24,10,missing,stockist dispute
PIDACT00011039,2025-12-10,PIDOUT006335,Metro Sowmya Depot,PKD audit,SR025,AP-South-3,Payment follow-up,,NA,same gps as prior visit,secondary sale low
PIDACT00011040,2026-03-11,PIDOUT005101,Royal Meena Agro,Beat visit,SR048,KA-Central-5,Order taken,2026-03-15,45,same gps as prior visit,
PIDACT00011041,08/03/2024,PIDOUT000646,Murugan Meena Sales,Payment follow-up,SR083,AP-North-9,Competitor push seen,2024-08-15,45,missing,stockist dispute
PIDACT00011042,2025-08-09,PIDOUT008810,Royal Lakshmi Fertilisers,Beat visit,SR006,KA-East-2,Demo done,2025-08-13,NA,outside beat,shifted to competitor
PIDACT00011043,12/25/2024,PIDOUT007613,National Naveen Hardware,PKD audit,SR067,KL-North-5,No order,,15,same gps as prior visit,
PIDACT00011044,01/04/2025,PIDOUT001135,Modern Chandra Hardware,PKD audit,SR119,KA-West-5,Demo done,2025-01-17,15,same gps as prior visit,shifted to competitor
PIDACT00011045,2024-12-09,PIDOUT005347,Sree Sanjay Agro,Complaint follow-up,SR027,TN-Central-8,Stock checked,2024-12-13,20,missing,asked scheme support
PIDACT00011046,2025-06-17,PIDOUT000788,Kaveri Priya Hardware,Beat visit,SR122,KA-West-4,No order,2025-07-17,5,outside beat,
PIDACT00011047,2024-08-12,PIDOUT008753,Lucky Senthil Chemicals,Applicator demo,SR025,KL-South-1,Payment follow-up,,15,missing,stockist dispute
PIDACT00011048,2024-06-13,PIDOUT001508,Ganesh Karthik Hardware,Counter meet,SR051,TN-North-6,No order,2024-07-17,NA,missing,asked scheme support
PIDACT00011049,06/11/2024,PIDOUT008009,Sri Lokesh Paints,PKD audit,SR053,TN-North-2,Order taken,2024-07-25,30,missing,stockist dispute
PIDACT00011050,2024-11-11,PIDOUT006483,Sri Manoj Hardware,Complaint follow-up,SR122,KA-East-7,Stock checked,2024-12-08,30,same gps as prior visit,cash crunch
PIDACT00011051,2025-01-06,PIDOUT001388,Vijaya Naveen Corporation,Applicator demo,SR130,KA-South-6,Owner absent,2025-01-17,5,manual,shifted to competitor
PIDACT00011052,06/07/2024,PIDOUT007717,United Lakshmi Agro,Complaint follow-up,SR148,AP-North-6,Competitor push seen,2024-08-17,NA,missing,shifted to competitor
PIDACT00011053,2025-11-28,PIDOUT003461,BALAJI KAVYA HARDWARE,PKD audit,SR055,AP-Central-6,Complaint raised,2025-12-18,15,OK,asked scheme support
PIDACT00011054,18/02/2025,PIDOUT003527,Star Venkatesh Corporation,Counter meet,SR060,AP-East-9,Competitor push seen,03/11/2025,20,outside beat,shifted to competitor
PIDACT00011055,2025-07-17,PIDOUT008548,New Yusuf Sales & Co,Complaint follow-up,SR080,TN-West-5,Owner absent,30/08/2025,20,missing,cash crunch
PIDACT00011056,2026-01-05,PIDDLR000210,SRI Irfan Traders,Counter meet,SR037,TS-East-4,Owner absent,2026-02-06,30,manual,asked scheme support
PIDACT00011057,2025-06-24,PIDOUT005257,Lucky Karthik Hardware,PKD audit,SR049,TS-South-2,Stock checked,2025-07-26,60,manual,asked scheme support
PIDACT00011058,2024-07-03,PIDOUT002974,Sree Priya Mart,PKD audit,SR076,TN-West-8,No order,2024-07-21,5,outside beat,shifted to competitor
PIDACT00011059,2025-07-19,PIDOUT006402,Prime Yusuf Chemicals,Payment follow-up,SR065,TS-East-9,Complaint raised,,60,same gps as prior visit,shifted to competitor
PIDACT00011060,2025-02-04,PIDOUT001334,Sree Jagan Tyres,Payment follow-up,SR092,KL-South-6,Stock checked,2025-03-11,15,manual,
PIDACT00011061,2026-01-28,PIDOUT002523,Star Irfan Hardware,Counter meet,SR072,AP-South-7,No order,18/02/2026,15,outside beat,secondary sale low
PIDACT00011062,2025-12-21,PIDOUT000260,Shree Chandra Chemicals,Counter meet,SR048,TS-North-6,No order,2026-01-09,15,outside beat,stockist dispute
PIDACT00011063,2025-03-04,PIDOUT000228,Balaji Farida Services,Beat visit,SR124,AP-Central-4,Stock checked,,60,OK,stockist dispute
PIDACT00011064,2025-09-11,PIDOUT007394,Kaveri Lakshmi Hardware,Beat visit,SR088,TS-South-6,Owner absent,,45,OK,secondary sale low
PIDACT00011065,2025-07-19,PIDOUT006601,National Suresh Hardware,Counter meet,SR143,TS-West-5,Demo done,09/08/2025,60,outside beat,asked scheme support
PIDACT00011066,2024-10-26,PIDOUT003508,Sri Kavya Distributors,PKD audit,SR124,TN-Central-1,Complaint raised,,NA,manual,secondary sale low
PIDACT00011067,2024-06-29,PIDOUT003248,Sree Deepak Sales,Beat visit,SR116,KA-South-7,Stock checked,2024-07-27,10,OK,asked scheme support
PIDACT00011068,2025-07-13,PIDOUT003595,Ganesh Bala Hardware,Beat visit,SR037,AP-East-4,Demo done,2025-08-06,15,outside beat,new counter opened nearby
PIDACT00011069,22/03/2025,PIDOUT008540,CITY SANJAY HARDWARE,Beat visit,SR011,TN-North-1,Demo done,05/02/2025,15,missing,secondary sale low
PIDACT00011070,2026-03-08,PIDOUT006434,Sri Anand Enterprises,Payment follow-up,SR104,TN-South-2,Stock checked,2026-04-09,10,manual,stockist dispute
PIDACT00011071,2025-03-13,PIDOUT004566,METRO KARTHIK ENTERPRISES,Beat visit,SR107,AP-South-2,Owner absent,2025-04-06,NA,same gps as prior visit,shifted to competitor
PIDACT00011072,18/10/2024,PIDOUT001819,Sri Priya Hardware,Applicator demo,SR012,KA-West-8,Stock checked,2024-11-13,45,outside beat,cash crunch
PIDACT00011073,2024-07-26,PIDOUT008571,PRIME CHANDRA CORPORATION,Applicator demo,SR008,TN-North-1,Payment follow-up,,5,manual,shifted to competitor
PIDACT00011074,27-Feb-26,PIDOUT008201,Mahalakshmi Lokesh Services,Payment follow-up,SR109,KL-East-8,Demo done,2026-03-06,15,same gps as prior visit,shifted to competitor
PIDACT00011075,2026-01-02,PIDOUT003563,MODERN GANESH SALES,Beat visit,SR006,KL-East-5,Owner absent,,45,outside beat,asked scheme support
PIDACT00011076,17-Sep-25,PIDDLR000355,Balaji Chandra Distributors,Payment follow-up,SR005,TN-East-1,Complaint raised,12-Oct-25,20,same gps as prior visit,new counter opened nearby
PIDACT00011077,2025-10-04,PIDOUT005626,Ganesh Chandra Depot,Complaint follow-up,SR136,KL-South-7,Competitor push seen,,10,missing,
PIDACT00011078,05/11/2025,PIDOUT007170,Murugan Lokesh Mart,Payment follow-up,SR116,TN-West-8,Complaint raised,17/05/2025,30,same gps as prior visit,cash crunch
PIDACT00011079,2026-01-05,PIDOUT000071,Vijaya Senthil Hardware,Counter meet,SR018,KA-West-6,Payment follow-up,,5,missing,asked scheme support
PIDACT00011080,2025-11-13,PIDOUT002977,Ganesh Sowmya Stores,Complaint follow-up,SR019,KL-East-4,Complaint raised,,20,missing,cash crunch
PIDACT00011081,2024-09-28,PIDOUT004795,New Karthik Corporation,Beat visit,SR022,TN-West-6,Demo done,2024-10-26,5,missing,cash crunch
PIDACT00011082,2025-04-20,PIDOUT000402,Shree Irfan Paints,Beat visit,SR017,AP-West-9,Complaint raised,2025-05-05,NA,outside beat,new counter opened nearby
PIDACT00011083,2025-05-03,PIDOUT008506,Sree Meena Hardware,Payment follow-up,SR095,TS-South-3,Complaint raised,2025-05-09,15,manual,
PIDACT00011084,2024-08-26,PIDOUT000108,Shree Revathi Corporation,Counter meet,SR040,KA-South-8,Complaint raised,,20,outside beat,
PIDACT00011085,05-Jul-24,PIDOUT007399,Metro Revathi Chemicals,Applicator demo,SR109,KA-East-1,No order,2024-08-13,10,outside beat,shifted to competitor
PIDACT00011086,2024-11-24,PIDDLR000923,Metro Ganesh Services,Beat visit,SR078,KL-West-8,Competitor push seen,,60,missing,asked scheme support
PIDACT00011087,2025-01-22,PIDOUT000862,Metro Yusuf Traders,Counter meet,SR123,TN-Central-7,No order,2025-03-04,15,manual,secondary sale low
PIDACT00011088,2025-03-16,PIDOUT003335,Mahalakshmi Revathi Mart,Beat visit,SR036,TN-North-9,No order,,20,same gps as prior visit,stockist dispute
PIDACT00011089,2025-11-16,PIDOUT004637,Star Venkatesh Services,Counter meet,SR024,TN-South-5,No order,,45,outside beat,stockist dispute
PIDACT00011090,2025-04-10,PIDOUT000317,Royal Lokesh Associates,Payment follow-up,SR107,KL-South-9,Demo done,,15,outside beat,shifted to competitor
PIDACT00011091,2024-05-15,PIDOUT003170,STAR GANESH DEPOT,Beat visit,SR010,TN-North-7,Competitor push seen,,15,OK,new counter opened nearby
PIDACT00011092,10/07/2024,PIDOUT004392,City Chandra Mart,Beat visit,SR085,TS-East-4,Payment follow-up,2024-08-03,10,same gps as prior visit,stockist dispute
PIDACT00011093,2024-05-16,PIDOUT000636,Royal Kavya Associates,Beat visit,SR117,TS-East-9,Competitor push seen,,20,outside beat,secondary sale low
PIDACT00011094,2026-01-30,PIDOUT008637,Royal Bala Hardware,Applicator demo,SR131,TS-South-8,Demo done,2026-02-24,NA,same gps as prior visit,
PIDACT00011095,2025-08-26,PIDOUT003837,City Jagan Stores,Complaint follow-up,SR145,TN-West-7,Demo done,2025-10-04,15,outside beat,asked scheme support
PIDACT00011096,16/07/2024,PIDOUT003698,Prime Prakash Enterprises,Beat visit,SR120,PY-East-1,Owner absent,2024-08-22,15,outside beat,shifted to competitor
PIDACT00011097,2025-09-29,PIDOUT003074,Vijaya Irfan Enterprises,Beat visit,SR056,KA-North-9,Order taken,2025-11-04,30,manual,
PIDACT00011098,2025-01-29,PIDOUT006354,Mahalakshmi Karthik Tyres,Counter meet,SR006,TS-East-2,No order,,5,manual,asked scheme support
PIDACT00011099,17/07/2025,PIDOUT008798,New Naveen Tyres,Payment follow-up,SR130,AP-North-1,Order taken,,10,OK,shifted to competitor
PIDACT00011100,09/15/2025,PIDOUT005718,Metro Senthil Enterprises,PKD audit,SR104,KL-Central-5,Payment follow-up,2025-10-24,20,OK,shifted to competitor
PIDACT00011101,2024-10-19,PIDOUT001796,Shree Chandra Hardware,PKD audit,SR091,TS-West-5,Stock checked,28-Oct-24,5,same gps as prior visit,
PIDACT00011102,2025-09-06,PIDDLR000145,Kaveri Suresh Distributors,Beat visit,SR132,KL-South-6,Demo done,2025-10-06,20,missing,
PIDACT00011103,2024-11-24,PIDOUT002080,Lucky Yusuf Hardware,Counter meet,SR140,TS-West-2,Owner absent,2024-12-03,30,same gps as prior visit,stockist dispute
PIDACT00011104,2024-04-14,PIDDLR000463,Sri Revathi Distributors,Complaint follow-up,SR023,AP-North-2,Demo done,2024-05-06,5,same gps as prior visit,shifted to competitor
PIDACT00011105,2025-01-14,PIDOUT001363,Shree Sowmya Agencies,Applicator demo,SR074,TN-South-2,Demo done,18/02/2025,NA,outside beat,secondary sale low
PIDACT00011106,2026-02-08,PIDOUT003882,Kaveri Sanjay Hardware,Payment follow-up,SR114,AP-West-4,Demo done,2026-03-04,NA,manual,shifted to competitor
PIDACT00011107,2025-07-02,PIDOUT007263,Sree Sanjay Hardware,PKD audit,SR034,KA-North-3,Order taken,2025-07-16,NA,same gps as prior visit,stockist dispute
PIDACT00011108,2026-03-03,PIDOUT007561,New Suresh Distributors,Applicator demo,SR087,KA-South-9,Stock checked,,45,same gps as prior visit,secondary sale low
PIDACT00011109,2025-06-09,PIDOUT006034,Modern Deepak Depot,Applicator demo,SR100,KL-East-6,Demo done,21/06/2025,15,outside beat,asked scheme support
PIDACT00011110,2025-07-27,PIDOUT006793,SRI SENTHIL HARDWARE,Beat visit,SR066,TS-North-4,Stock checked,,60,missing,
PIDACT00011111,2025-06-21,PIDDLR000378,Star Ganesh Associates,PKD audit,SR097,TS-East-3,Demo done,06/27/2025,10,manual,
PIDACT00011112,2025-12-04,PIDOUT005178,Lucky Hari Paints,Applicator demo,SR068,TN-East-8,Owner absent,2026-01-14,5,outside beat,cash crunch
PIDACT00011113,2026-02-20,PIDOUT002493,New Karthik Hardware,Applicator demo,SR111,TN-Central-3,Complaint raised,04/03/2026,20,outside beat,cash crunch
PIDACT00011114,2024-08-12,PIDOUT003555,City Naveen Corporation,Payment follow-up,SR145,KA-West-1,Demo done,2024-09-12,60,missing,shifted to competitor
PIDACT00011115,2025-10-20,PIDOUT007344,Kaveri Bala Enterprises,Complaint follow-up,SR134,TS-North-2,Order taken,2025-11-14,60,missing,
PIDACT00011116,2025-12-07,PIDOUT001209,City Deepak Services,Payment follow-up,SR120,KA-East-4,Demo done,,30,same gps as prior visit,shifted to competitor
PIDACT00011117,2025-03-20,PIDOUT006161,Mahalakshmi Manoj Hardware,PKD audit,SR053,TN-West-2,Demo done,2025-04-09,NA,missing,new counter opened nearby
PIDACT00011118,2025-04-28,PIDOUT004917,Vijaya Sanjay Chemicals,Payment follow-up,SR023,TN-Central-6,Demo done,2025-05-25,5,missing,secondary sale low
PIDACT00011119,2024-07-09,PIDOUT008859,Prime Priya Paints,Payment follow-up,SR082,TN-West-6,No order,07/08/2024,5,OK,shifted to competitor
PIDACT00011120,2025-08-23,PIDOUT002688,Vijaya Jagan Agencies,PKD audit,SR137,TS-Central-1,Complaint raised,2025-09-07,30,OK,cash crunch
PIDACT00011121,2025-12-29,PIDOUT004510,City Revathi Corporation,Beat visit,SR050,TS-North-3,Complaint raised,02/12/2026,30,OK,
PIDACT00011122,2025-04-06,PIDDLR000962,Metro Prakash Distributors Pvt,Beat visit,SR130,TN-North-3,Stock checked,,NA,same gps as prior visit,shifted to competitor
PIDACT00011123,2024-10-04,PIDDLR000617,New Manoj Distributors,Beat visit,SR085,TS-East-2,Complaint raised,2024-10-21,45,manual,cash crunch
PIDACT00011124,2026-02-06,PIDDLR001070,Mahalakshmi Rafiq Mart Pvt,Applicator demo,SR110,TN-West-6,Payment follow-up,,NA,same gps as prior visit,shifted to competitor
PIDACT00011125,2026-02-08,PIDOUT005272,New Prakash Hardware,Payment follow-up,SR122,TS-East-8,Order taken,,5,same gps as prior visit,new counter opened nearby
PIDACT00011126,25/06/2024,PIDOUT008896,United Anand Services,Beat visit,SR112,KA-South-9,Order taken,2024-07-19,5,missing,stockist dispute
PIDACT00011127,2024-05-08,PIDOUT005352,Lucky Bala Associates,Payment follow-up,SR063,KL-North-5,Demo done,2024-05-28,45,same gps as prior visit,shifted to competitor
PIDACT00011128,2025-02-11,PIDOUT006106,Prime Jagan Hardware,Counter meet,SR122,PY-South-8,Complaint raised,2025-02-26,5,same gps as prior visit,shifted to competitor
PIDACT00011129,2024-11-07,PIDOUT005970,Murugan Naveen Hardware,PKD audit,SR029,TN-West-2,No order,2024-12-14,NA,outside beat,asked scheme support
