store_id,store_name,brand,state,state_clean,district,city,pincode,opened_date,store_type,agronomist_mapped,data_quality_note
CORSTR00515,Mana Gromor Visakhapatnam 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,374503,2019-05-06,company owned,shared,brand spelling varies
CORSTR00516,Mana Gromor Tirupati 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,371501,2009-06-25,company owned,N,
CORSTR00517,Nammadu Gromor Tirunelveli 3,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Tirunelveli,Tirunelveli,331056,02/12/2022,satellite,shared,old store code
CORSTR00518,Mana Gromor Vijayawada 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,371055,2016-05-06,company owned,N,old store code
CORSTR00519,Namma Gromor Udupi 5,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,293256,2017-08-26,hub,shared,brand spelling varies
CORSTR00520,Mana Gromor Kadapa 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,379426,2010-04-20,seasonal extension,shared,district split
CORSTR00521,Mana Gromor Nizamabad 9,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,369569,2025-12-05,company owned,shared,
CORSTR00522,Mana Gromor Rajahmundry 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,375209,2020-12-27,seasonal extension,Y,brand spelling varies
CORSTR00523,Mana Gromor Suryapet 1,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,366057,2009-02-20,hub,shared,new store from FY26
CORSTR00524,Mana Gromor Suryapet 1,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,361368,2011-11-30,hub,N,
CORSTR00525,Mana Gromor Warangal 9,Mana Gromor,Telangana,Telangana,Warangal,Warangal,363166,2024-06-22,satellite,N,
CORSTR00526,Namma Gromor Belagavi 9,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,293370,07/28/2016,company owned,N,old store code
CORSTR00527,Mana Gromor Guntur 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,376881,2007-10-03,hub,Y,brand spelling varies
CORSTR00528,Mana Gromor Vijayawada 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,377431,2025-10-11,company owned,N,brand spelling varies
CORSTR00529,Mana Gromor Visakhapatnam 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,374446,2013-11-01,hub,N,district split
CORSTR00530,Namma Gromor Belagavi 5,Namma Gromor,KARNATAKA,Karnataka,Belagavi,Belagavi,298801,10/04/2022,hub,shared,
CORSTR00531,Mana Gromor Khammam 9,Mana Gromor,Telangana,Telangana,Khammam,Khammam,363520,2023-01-18,company owned,shared,new store from FY26
CORSTR00532,Mana Gromor Vijayawada 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,377048,03/03/2010,satellite,shared,new store from FY26
CORSTR00533,Namma Gromor Belagavi 2,Namma Gromor,KA,Karnataka,Belagavi,Belagavi,295073,27/09/2024,hub,Y,district split
CORSTR00534,Mana Gromor Rajahmundry 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,379193,09/04/2016,seasonal extension,Y,brand spelling varies
CORSTR00535,Namma Gromor Raichur 6,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,297180,2010-02-06,company owned,N,
CORSTR00536,Mana Gromor Khammam 7,Mana Gromor,Telangana,Telangana,Khammam,Khammam,364021,29/01/2019,seasonal extension,Y,old store code
CORSTR00537,Namma Gromor Kalaburagi 5,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,293445,2010-10-31,seasonal extension,Y,district split
CORSTR00538,Mana Gromor Visakhapatnam 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,379484,2019-01-16,seasonal extension,Y,old store code
CORSTR00539,Mana Gromor Kurnool 7,Mana Gromor,AP,Andhra Pradesh,Kurnool,Kurnool,373014,2012-10-15,seasonal extension,shared,old store code
CORSTR00540,Namma Gromor Raichur 6,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,298428,2023-04-15,company owned,Y,new store from FY26
CORSTR00541,Mana Gromor Mahbubnagar 8,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,367619,2013-12-07,seasonal extension,N,district split
CORSTR00542,Mana Gromor Kakinada 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,372794,2009-03-28,company owned,Y,new store from FY26
CORSTR00543,Mana Gromor Nizamabad 5,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,368025,2009-07-06,satellite,Y,
CORSTR00544,Namma Gromor Hubballi 2,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,298305,2009-01-28,seasonal extension,Y,district split
CORSTR00545,Mana Gromor Guntur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,379810,2022-03-20,seasonal extension,shared,old store code
CORSTR00546,Mana Gromor Nizamabad 8,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,361547,2012-03-12,seasonal extension,N,
CORSTR00547,Namma Gromor Bengaluru 9,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,294168,2026-03-23,company owned,shared,old store code
CORSTR00548,Mana Gromor Anantapur 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,372079,2018-04-16,satellite,shared,new store from FY26
CORSTR00549,Namma Gromor Ballari 9,Namma Gromor,Karnataka,Karnataka,Ballari,Ballari,293268,2017-08-29,company owned,Y,old store code
CORSTR00550,Mana Gromor Tirupati 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,377976,2010-10-10,company owned,Y,district split
CORSTR00551,Mana Gromor Nizamabad 4,Mana Gromor,TS,Telangana,Nizamabad,Nizamabad,363103,2010-02-13,hub,shared,district split
CORSTR00552,Namma Gromor Mysuru 8,Namma Gromor,Karnataka,Karnataka,Mysuru,Mysuru,291791,2018-03-27,company owned,Y,
CORSTR00553,Mana Gromor Guntur 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,376936,2025-09-02,satellite,shared,brand spelling varies
CORSTR00554,Mana Gromor Nalgonda 9,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,369397,04/25/2021,seasonal extension,Y,district split
CORSTR00555,Mana Gromor Guntur 3,Mana Gromor,ANDHRA,Andhra Pradesh,Guntur,Guntur,377213,2023-12-24,satellite,shared,
CORSTR00556,Mana Gromor Kakinada 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,376921,03/03/2009,satellite,Y,new store from FY26
CORSTR00557,Mana Gromor Guntur 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,375857,2013-03-28,hub,shared,
CORSTR00558,Namma Gromor Davanagere 6,Namma Gromor,Karnataka,Karnataka,Davanagere,Davanagere,296446,10/23/2007,hub,Y,brand spelling varies
CORSTR00559,Mana Gromor Kakinada 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,375077,2018-09-01,satellite,shared,brand spelling varies
CORSTR00560,Mana Gromor Ongole 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,379055,2017-09-23,hub,shared,brand spelling varies
CORSTR00561,Mana Gromor Guntur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,371446,2010-08-02,satellite,N,
CORSTR00562,Mana Gromor Ongole 8,Mana Gromor,A.P.,Andhra Pradesh,Prakasam,Ongole,374316,2017-02-17,seasonal extension,Y,brand spelling varies
CORSTR00563,Mana Gromor Ongole 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,373950,09-Nov-22,satellite,shared,
CORSTR00564,Mana Gromor Hyderabad 6,Mana Gromor,TELANGANA,Telangana,Hyderabad,Hyderabad,363747,2019-09-07,company owned,Y,new store from FY26
CORSTR00565,Mana Gromor Suryapet 4,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,362559,2019-10-31,satellite,shared,new store from FY26
CORSTR00566,Mana Gromor Suryapet 8,Mana Gromor,TS,Telangana,Suryapet,Suryapet,369189,04/23/2017,company owned,shared,new store from FY26
CORSTR00567,Namma Gromor Shivamogga 8,Namma Gromor,KA,Karnataka,Shivamogga,Shivamogga,299913,01/16/2008,seasonal extension,Y,brand spelling varies
CORSTR00568,Nammadu Gromor Coimbatore 1,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Coimbatore,Coimbatore,333861,2010-11-15,hub,N,
CORSTR00569,Mana Gromor Guntur 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,374558,2011-04-01,satellite,Y,new store from FY26
CORSTR00570,Mana Gromor Kurnool 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,376282,25/12/2024,hub,shared,old store code
CORSTR00571,Mana Gromor Kurnool 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,373896,2015-12-02,seasonal extension,Y,
CORSTR00572,Namma Gromor Kalaburagi 8,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,298193,2025-07-26,satellite,N,
CORSTR00573,Mana Gromor Nalgonda 4,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,369706,2009-11-30,seasonal extension,N,old store code
CORSTR00574,Mana Gromor Anantapur 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,374476,2008-03-26,hub,Y,brand spelling varies
CORSTR00575,Mana Gromor Ongole 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,379382,2013-12-11,satellite,shared,district split
CORSTR00576,Mana Gromor Rajahmundry 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,373667,2011-08-14,seasonal extension,N,
CORSTR00577,Mana Gromor Rajahmundry 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,378959,2013-08-11,satellite,Y,old store code
CORSTR00578,Mana Gromor Adilabad 1,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,365430,2013-02-15,seasonal extension,Y,
CORSTR00579,Mana Gromor Khammam 8,Mana Gromor,Telangana,Telangana,Khammam,Khammam,369270,2019-06-03,seasonal extension,shared,district split
CORSTR00580,Mana Gromor Anantapur 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,373577,2016-12-12,satellite,shared,new store from FY26
CORSTR00581,Mana Gromor Kurnool 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,374011,2024-08-27,satellite,shared,old store code
CORSTR00582,Mana Gromor Kurnool 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,375724,2013-07-30,satellite,N,district split
CORSTR00583,Mana Gromor Tirupati 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,373644,2009-05-04,seasonal extension,shared,
CORSTR00584,Mana Gromor Vijayawada 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,379053,2021-01-07,company owned,shared,
CORSTR00585,Mana Gromor Anantapur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,372013,2012-01-24,satellite,N,brand spelling varies
CORSTR00586,Namma Gromor Belagavi 2,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,298299,2014-04-26,seasonal extension,Y,brand spelling varies
CORSTR00587,Namma Gromor Raichur 7,Namma Gromor,KA,Karnataka,Raichur,Raichur,293695,2012-02-07,seasonal extension,shared,new store from FY26
CORSTR00588,Mana Gromor Nellore 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,377077,2018-06-27,satellite,shared,new store from FY26
CORSTR00589,Mana Gromor Guntur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,372108,2021-01-10,hub,Y,
CORSTR00590,Namma Gromor Belagavi 4,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,298205,2025-07-07,satellite,N,new store from FY26
CORSTR00591,Mana Gromor Anantapur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,374953,2007-12-15,seasonal extension,shared,district split
CORSTR00592,Mana Gromor Kadapa 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,371374,2018-05-29,hub,shared,district split
CORSTR00593,Mana Gromor Kadapa 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,376840,12/03/2023,seasonal extension,shared,brand spelling varies
CORSTR00594,Mana Gromor Adilabad 7,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,361251,2015-01-18,satellite,shared,
CORSTR00595,Mana Gromor Ongole 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,376398,2018-03-14,hub,N,old store code
CORSTR00596,Mana Gromor Vijayawada 1,Mana Gromor,A.P.,Andhra Pradesh,Krishna,Vijayawada,371196,2007-02-01,hub,shared,old store code
CORSTR00597,Mana Gromor Anantapur 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,375792,13/08/2012,seasonal extension,shared,brand spelling varies
CORSTR00598,Mana Gromor Hyderabad 2,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,365604,2012-12-05,satellite,shared,old store code
CORSTR00599,Mana Gromor Guntur 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,377056,2009-04-18,company owned,N,district split
CORSTR00600,Namma Gromor Ballari 3,Namma Gromor,Karnataka,Karnataka,Ballari,Ballari,293236,05/05/2019,company owned,Y,
CORSTR00601,Namma Gromor Belagavi 3,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,297756,2010-11-29,seasonal extension,shared,district split
CORSTR00602,Mana Gromor Warangal 2,Mana Gromor,Telangana,Telangana,Warangal,Warangal,368765,2014-02-02,satellite,shared,new store from FY26
CORSTR00603,Namma Gromor Mangaluru 4,Namma Gromor,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,292346,14/12/2016,hub,N,brand spelling varies
CORSTR00604,Namma Gromor Bengaluru 1,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,299830,2023-04-08,hub,shared,new store from FY26
CORSTR00605,Mana Gromor Nellore 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,379916,2014-04-12,seasonal extension,Y,brand spelling varies
CORSTR00606,Mana Gromor Nellore 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,374971,2012-03-28,satellite,shared,district split
CORSTR00607,Mana Gromor Nizamabad 2,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,361929,2009-10-06,hub,shared,old store code
CORSTR00608,Mana Gromor Karimnagar 2,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,365039,19/10/2007,company owned,N,new store from FY26
CORSTR00609,Namma Gromor Shivamogga 2,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,296127,2010-12-19,hub,shared,brand spelling varies
CORSTR00610,Mana Gromor Hyderabad 3,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,364522,2015-10-19,hub,N,
CORSTR00611,Mana Gromor Siddipet 9,Mana Gromor,TELANGANA,Telangana,Siddipet,Siddipet,365005,2012-10-16,hub,N,district split
CORSTR00612,Mana Gromor Tirupati 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,373707,2024-11-12,seasonal extension,shared,district split
CORSTR00613,Mana Gromor Karimnagar 7,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,365998,2021-10-21,hub,Y,
CORSTR00614,Mana Gromor Ongole 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,378866,2012-10-14,seasonal extension,N,brand spelling varies
CORSTR00615,Mana Gromor Ongole 4,Mana Gromor,ANDHRA,Andhra Pradesh,Prakasam,Ongole,379895,2010-02-28,satellite,shared,old store code
CORSTR00616,Namma Gromor Bengaluru 1,Namma Gromor,KARNATAKA,Karnataka,Bengaluru Urban,Bengaluru,291539,2022-02-19,satellite,shared,old store code
CORSTR00617,Mana Gromor Mahbubnagar 2,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,364537,2008-05-10,hub,N,new store from FY26
CORSTR00618,Mana Gromor Anantapur 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,372712,2014-04-13,hub,N,old store code
CORSTR00619,Namma Gromor Kalaburagi 5,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,293449,2013-11-30,seasonal extension,Y,district split
CORSTR00620,Mana Gromor Guntur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,377478,19/07/2013,seasonal extension,N,old store code
CORSTR00621,Mana Gromor Karimnagar 5,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,366069,2018-06-16,company owned,shared,new store from FY26
CORSTR00622,Mana Gromor Kakinada 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,377932,2018-12-27,hub,Y,brand spelling varies
CORSTR00623,Mana Gromor Karimnagar 3,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,365051,19/12/2008,satellite,shared,
CORSTR00624,Nammadu Gromor Vellore 3,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Vellore,Vellore,332617,2008-02-26,satellite,N,brand spelling varies
CORSTR00625,Mana Gromor Kadapa 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,374066,14/05/2016,satellite,shared,brand spelling varies
CORSTR00626,Namma Gromor Shivamogga 8,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,296953,2015-12-08,satellite,Y,old store code
CORSTR00627,Namma Gromor Ballari 4,Namma Gromor,Karnataka,Karnataka,Ballari,Ballari,299039,2023-05-16,satellite,Y,
CORSTR00628,Namma Gromor Davanagere 8,Namma Gromor,Karnataka,Karnataka,Davanagere,Davanagere,294258,2025-04-17,seasonal extension,shared,new store from FY26
CORSTR00629,Mana Gromor Kadapa 5,Mana Gromor,ANDHRA,Andhra Pradesh,Kadapa,Kadapa,377412,10/06/2017,hub,N,district split
CORSTR00630,Mana Gromor Suryapet 3,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,362059,2008-08-25,seasonal extension,Y,old store code
CORSTR00631,Mana Gromor Warangal 5,Mana Gromor,Telangana,Telangana,Warangal,Warangal,368212,2008-10-20,seasonal extension,Y,old store code
CORSTR00632,Mana Gromor Khammam 5,Mana Gromor,Telangana,Telangana,Khammam,Khammam,365659,2018-04-16,hub,Y,
CORSTR00633,Mana Gromor Warangal 8,Mana Gromor,Telangana,Telangana,Warangal,Warangal,361038,12-Mar-14,satellite,Y,
CORSTR00634,Mana Gromor Nizamabad 7,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,361102,2017-05-16,hub,Y,new store from FY26
CORSTR00635,Namma Gromor Belagavi 1,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,297574,2020-11-29,company owned,N,brand spelling varies
CORSTR00636,Mana Gromor Tirupati 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,376994,2019-10-21,seasonal extension,shared,brand spelling varies
CORSTR00637,Mana Gromor Guntur 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,378055,2025-01-31,company owned,N,brand spelling varies
CORSTR00638,Namma Gromor Raichur 7,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,297487,2017-07-25,hub,N,district split
CORSTR00639,Namma Gromor Bengaluru 8,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,291043,2014-12-10,seasonal extension,N,old store code
CORSTR00640,Mana Gromor Anantapur 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,372877,2024-07-23,hub,shared,
CORSTR00641,Mana Gromor Kakinada 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,371604,09/03/2023,hub,shared,old store code
CORSTR00642,Mana Gromor Tirupati 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,378674,2007-12-07,hub,shared,district split
CORSTR00643,Mana Gromor Adilabad 7,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,366365,14/07/2011,seasonal extension,N,district split
CORSTR00644,Mana Gromor Kurnool 3,Mana Gromor,A.P.,Andhra Pradesh,Kurnool,Kurnool,379634,2021-01-15,company owned,Y,
CORSTR00645,Mana Gromor Hyderabad 3,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,364680,2022-09-05,hub,Y,old store code
CORSTR00646,Nammadu Gromor Kanchipuram 1,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,335131,2011-09-12,company owned,shared,old store code
CORSTR00647,Mana Gromor Kakinada 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,371021,2021-03-11,hub,N,district split
CORSTR00648,Mana Gromor Mahbubnagar 4,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,369006,2013-08-04,hub,shared,old store code
CORSTR00649,Mana Gromor Tirupati 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,378136,2024-10-07,hub,Y,old store code
CORSTR00650,Mana Gromor Kadapa 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,379362,2023-12-24,company owned,Y,
CORSTR00651,Mana Gromor Adilabad 4,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,366507,2015-01-30,satellite,shared,brand spelling varies
CORSTR00652,Namma Gromor Mysuru 8,Namma Gromor,Karnataka,Karnataka,Mysuru,Mysuru,295931,2010-07-20,satellite,Y,new store from FY26
CORSTR00653,Namma Gromor Belagavi 8,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,292513,2017-07-29,seasonal extension,N,new store from FY26
CORSTR00654,Mana Gromor Anantapur 5,Mana Gromor,A.P.,Andhra Pradesh,Anantapur,Anantapur,376507,2016-08-23,company owned,shared,old store code
CORSTR00655,Nammadu Gromor Cuddalore 2,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Cuddalore,Cuddalore,331915,2016-05-29,seasonal extension,Y,
CORSTR00656,Mana Gromor Ongole 3,Mana Gromor,AP,Andhra Pradesh,Prakasam,Ongole,373515,2021-01-21,seasonal extension,shared,new store from FY26
CORSTR00657,Mana Gromor Kurnool 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,378158,18-Apr-26,satellite,N,old store code
CORSTR00658,Mana Gromor Nizamabad 4,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,364030,2025-02-22,seasonal extension,shared,new store from FY26
CORSTR00659,Mana Gromor Warangal 5,Mana Gromor,Telangana,Telangana,Warangal,Warangal,361570,2011-02-17,company owned,Y,
CORSTR00660,Mana Gromor Khammam 6,Mana Gromor,Telangana,Telangana,Khammam,Khammam,368048,2020-04-03,satellite,N,old store code
CORSTR00661,Mana Gromor Ongole 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,373726,2021-02-08,seasonal extension,Y,old store code
CORSTR00662,Mana Gromor Ongole 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,376010,2018-02-05,seasonal extension,Y,
CORSTR00663,Mana Gromor Adilabad 6,Mana Gromor,TS,Telangana,Adilabad,Adilabad,362120,2014-10-16,hub,N,old store code
CORSTR00664,Mana Gromor Suryapet 8,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,362300,06-Sep-13,company owned,shared,
CORSTR00665,Mana Gromor Nalgonda 5,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,368891,2025-08-06,seasonal extension,shared,district split
CORSTR00666,Mana Gromor Tirupati 5,Mana Gromor,ANDHRA,Andhra Pradesh,Tirupati,Tirupati,379070,2023-02-26,seasonal extension,shared,brand spelling varies
CORSTR00667,Mana Gromor Siddipet 8,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,364848,2015-02-22,seasonal extension,Y,new store from FY26
CORSTR00668,Mana Gromor Ongole 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,371063,2008-05-28,company owned,N,new store from FY26
CORSTR00669,Mana Gromor Kurnool 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,374957,2022-09-15,hub,Y,new store from FY26
CORSTR00670,Mana Gromor Nizamabad 8,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,366242,11/07/2008,seasonal extension,N,old store code
CORSTR00671,Mana Gromor Suryapet 8,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,366023,11/10/2019,company owned,Y,brand spelling varies
CORSTR00672,Mana Gromor Tirupati 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,377503,2013-04-20,satellite,shared,new store from FY26
CORSTR00673,Mana Gromor Kakinada 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,379535,2011-08-01,company owned,Y,
CORSTR00674,Mana Gromor Visakhapatnam 5,Mana Gromor,ANDHRA,Andhra Pradesh,Visakhapatnam,Visakhapatnam,375921,15/03/2025,hub,Y,new store from FY26
CORSTR00675,Mana Gromor Rajahmundry 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,377910,2024-02-16,seasonal extension,shared,brand spelling varies
CORSTR00676,Mana Gromor Adilabad 9,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,367119,23/07/2017,seasonal extension,N,
CORSTR00677,Mana Gromor Kurnool 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,371545,2018-02-02,company owned,shared,
CORSTR00678,Mana Gromor Kakinada 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,372499,2011-09-05,hub,Y,district split
CORSTR00679,Mana Gromor Siddipet 5,Mana Gromor,TS,Telangana,Siddipet,Siddipet,368565,2025-05-18,hub,Y,district split
CORSTR00680,Namma Gromor Kalaburagi 3,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,298798,2013-04-08,company owned,Y,
CORSTR00681,Mana Gromor Rajahmundry 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,376615,2019-02-03,company owned,Y,new store from FY26
CORSTR00682,Namma Gromor Udupi 1,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,294967,2016-01-21,satellite,Y,district split
CORSTR00683,Mana Gromor Karimnagar 3,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,365600,10/18/2012,seasonal extension,N,
CORSTR00684,Mana Gromor Warangal 3,Mana Gromor,TS,Telangana,Warangal,Warangal,362756,2017-11-22,hub,N,
CORSTR00685,Mana Gromor Nalgonda 6,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,368164,2017-06-14,seasonal extension,Y,old store code
CORSTR00686,Mana Gromor Kurnool 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,373918,2007-10-08,seasonal extension,shared,brand spelling varies
CORSTR00687,Mana Gromor Nellore 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,373275,25/10/2016,company owned,shared,new store from FY26
