activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
CORACT00017186,2025-02-02,CORDLR000939,Balaji Sanjay Agro,Stock check,SR140,AP-Central-5,Competitor push seen,2025-02-09,NA,OK,
CORACT00017187,2024-10-13,CORDLR002718,Sree Senthil Mart,Crop demo,SR035,TS-North-4,Stock checked,,NA,outside beat,shifted to competitor
CORACT00017188,2024-07-31,CORDLR001549,LUCKY LOKESH CORPORATION,Soil camp,SR136,KA-West-8,Order taken,,60,OK,asked scheme support
CORACT00017189,2025-03-11,CORDLR000020,Kaveri Lakshmi Agro,Dealer visit,SR025,AP-North-8,Competitor push seen,2025-03-29,20,manual,new counter opened nearby
CORACT00017190,01/08/2026,CORDLR002793,Ganesh Deepak Traders,Crop demo,SR024,AP-Central-2,Owner absent,,30,manual,cash crunch
CORACT00017191,2024-08-04,CORDLR001358,Shree Suresh Services,Drone demo,SR004,AP-North-7,No order,2024-08-12,60,outside beat,shifted to competitor
CORACT00017192,27/07/2024,CORDLR000047,Metro Ganesh Fertilisers,Dealer visit,SR120,TS-South-1,Complaint raised,2024-08-03,10,OK,stockist dispute
CORACT00017193,2024-08-21,CORDLR002240,Royal Yusuf Stores,Soil camp,SR001,KA-Central-2,Demo done,,15,same gps as prior visit,new counter opened nearby
CORACT00017194,2024-10-15,CORDLR002540,Prime Anand Agencies,Farmer meeting,SR067,KL-Central-3,Stock checked,2024-10-27,NA,manual,cash crunch
CORACT00017195,2025-10-22,CORDLR001456,Kaveri Farida Chemicals,Farmer meeting,SR058,TS-West-5,Owner absent,11/22/2025,10,same gps as prior visit,new counter opened nearby
CORACT00017196,08/04/2025,CORDLR001755,Sri Priya Agro,Drone demo,SR015,AP-West-4,Competitor push seen,,NA,missing,shifted to competitor
CORACT00017197,2025-03-07,CORDLR002256,Balaji Sanjay Agencies,Soil camp,SR093,TN-North-3,Competitor push seen,2025-03-23,20,missing,new counter opened nearby
CORACT00017198,2025-03-08,CORDLR000136,Mahalakshmi Revathi Distributors,Dealer visit,SR094,TN-West-9,Order taken,,20,outside beat,secondary sale low
CORACT00017199,2024-10-20,CORDLR002831,City Naveen Agencies,Soil camp,SR025,KA-East-5,No order,12/04/2024,60,same gps as prior visit,asked scheme support
CORACT00017200,2025-12-20,CORDLR001155,Modern Ganesh Depot,Crop demo,SR067,AP-East-2,Stock checked,,60,outside beat,new counter opened nearby
CORACT00017201,2026-03-30,CORDLR002038,Prime Revathi Agro,Crop demo,SR051,AP-East-8,Competitor push seen,20/04/2026,15,outside beat,shifted to competitor
CORACT00017202,2026-03-09,CORDLR002363,City Kavya Mart,Stock check,SR137,KA-North-4,Stock checked,03/18/2026,10,outside beat,new counter opened nearby
CORACT00017203,2025-10-15,CORDLR002230,Sri Ganesh Enterprises,Payment follow-up,SR094,TN-Central-1,Demo done,2025-11-24,10,missing,
CORACT00017204,2024-11-17,CORDLR000082,Prime Senthil Agro,Crop demo,SR121,PY-North-7,Stock checked,29/11/2024,10,missing,
CORACT00017205,2025-10-22,CORDLR002171,Shree Revathi Corporation,Soil camp,SR117,AP-North-1,Competitor push seen,2025-11-06,10,same gps as prior visit,stockist dispute
CORACT00017206,2026-03-19,CORDLR002717,VIJAYA SANJAY AGRO,Crop demo,SR141,TS-South-1,Demo done,2026-03-30,10,same gps as prior visit,secondary sale low
CORACT00017207,29-Mar-26,CORDLR002795,Modern Prakash Agro,Payment follow-up,SR055,AP-South-4,Owner absent,,30,OK,asked scheme support
CORACT00017208,2024-06-24,CORDLR001466,Murugan Karthik Stores,Farmer meeting,SR013,TN-West-9,Stock checked,2024-08-07,5,manual,
CORACT00017209,2025-10-25,CORDLR002882,New Farida Agro,Farmer meeting,SR082,AP-West-7,Order taken,11/21/2025,15,missing,secondary sale low
CORACT00017210,2024-10-11,CORDLR002032,Murugan Lakshmi Stores,Payment follow-up,SR141,AP-North-2,Order taken,2024-10-23,20,missing,asked scheme support
CORACT00017211,2026-02-05,CORDLR001559,Modern Suresh Agro,Stock check,SR102,TN-Central-6,No order,12/03/2026,30,manual,secondary sale low
CORACT00017212,2025-11-19,CORDLR000221,United Naveen Corporation,Stock check,SR083,TS-Central-5,Stock checked,,5,manual,stockist dispute
CORACT00017213,2025-11-30,CORDLR000153,Sree Venkatesh Hardware,Soil camp,SR104,KL-South-6,Stock checked,2025-12-28,45,missing,shifted to competitor
CORACT00017214,10/04/2025,CORDLR000520,Murugan Manoj Agro,Dealer visit,SR003,AP-East-1,Competitor push seen,,60,manual,cash crunch
CORACT00017215,2024-09-06,CORDLR001136,SRI Meena Distributors,Stock check,SR064,AP-Central-4,Order taken,2024-10-18,15,OK,asked scheme support
CORACT00017216,2025-10-13,CORDLR002044,Balaji Hari Associates,Dealer visit,SR045,AP-North-2,Complaint raised,2025-11-13,10,missing,secondary sale low
CORACT00017217,2024-11-01,CORDLR001037,Modern Farida Traders,Stock check,SR025,KL-West-9,Stock checked,,10,manual,asked scheme support
CORACT00017218,2024-07-12,CORDLR001740,Modern Bala Agro,Soil camp,SR046,KA-North-4,Complaint raised,2024-07-25,30,missing,cash crunch
CORACT00017219,2025-06-09,CORDLR002962,Kaveri Priya Agro,Stock check,SR143,KA-East-7,Payment follow-up,,NA,OK,asked scheme support
CORACT00017220,2025-08-14,CORDLR002818,New Suresh Agro,Crop demo,SR002,TN-South-3,Order taken,,NA,missing,secondary sale low
CORACT00017221,2025-06-06,CORDLR000111,Royal Manoj Agro,Soil camp,SR128,TS-West-2,No order,2025-06-09,20,same gps as prior visit,new counter opened nearby
CORACT00017222,07/11/2025,CORDLR002572,Shree Deepak Enterprises,Drone demo,SR053,TS-North-8,Demo done,2025-11-10,NA,manual,secondary sale low
CORACT00017223,2025-09-09,CORDLR000407,Murugan Ganesh Paints,Payment follow-up,SR095,TS-East-1,Payment follow-up,10/02/2025,45,same gps as prior visit,cash crunch
CORACT00017224,2025-02-12,CORDLR000165,Sree Ganesh Fertilisers Pvt,Soil camp,SR148,AP-West-9,Payment follow-up,27/02/2025,NA,missing,new counter opened nearby
CORACT00017225,2024-05-11,CORDLR001112,MODERN KAVYA DISTRIBUTORS,Crop demo,SR031,TS-East-7,Complaint raised,2024-06-03,45,missing,secondary sale low
CORACT00017226,2024-10-02,CORDLR001559,Modern Suresh Agro,Dealer visit,SR102,TN-Central-6,Complaint raised,2024-10-13,30,manual,shifted to competitor
CORACT00017227,2025-07-09,CORDLR001284,Vijaya Arun Tyres,Crop demo,SR147,PY-East-8,Demo done,2025-08-04,45,manual,stockist dispute
CORACT00017228,26/02/2025,CORDLR002033,Vijaya Chandra Corporation,Stock check,SR114,KA-West-4,Owner absent,2025-04-05,NA,manual,stockist dispute
CORACT00017229,2024-04-28,CORDLR000965,City Revathi Depot,Stock check,SR103,TS-Central-5,Stock checked,2024-06-09,10,same gps as prior visit,secondary sale low
CORACT00017230,23-May-24,CORDLR000317,City Sowmya Mart,Drone demo,SR107,KA-North-2,Complaint raised,,60,manual,
CORACT00017231,2024-11-11,CORDLR001052,Sree Jagan Corporation,Drone demo,SR090,KL-East-5,Demo done,2024-11-17,5,OK,asked scheme support
CORACT00017232,2025-09-10,CORDLR002978,Prime Yusuf Stores,Payment follow-up,SR075,TS-West-3,Competitor push seen,2025-10-08,30,manual,shifted to competitor
CORACT00017233,04/25/2024,CORDLR001997,New Hari Associates,Stock check,SR033,AP-East-4,Order taken,2024-05-16,45,outside beat,asked scheme support
CORACT00017234,2026-03-21,CORDLR000558,New Kavya Tyres,Crop demo,SR118,AP-Central-6,Demo done,,15,manual,new counter opened nearby
CORACT00017235,2024-05-28,CORDLR001865,Prime Yusuf Agro,Soil camp,SR137,AP-Central-7,Payment follow-up,,20,same gps as prior visit,shifted to competitor
CORACT00017236,2025-05-19,CORDLR001530,Prime Irfan Agro,Stock check,SR075,AP-Central-8,Stock checked,05/30/2025,45,manual,shifted to competitor
CORACT00017237,2024-07-29,CORDLR001454,Kaveri Karthik Agro,Soil camp,SR077,KL-South-1,Payment follow-up,2024-08-17,NA,manual,cash crunch
CORACT00017238,2024-07-28,CORDLR001465,Sree Arun Hardware,Dealer visit,SR007,TN-West-7,Complaint raised,,20,manual,secondary sale low
CORACT00017239,09/02/2024,CORDLR002098,National Sowmya Traders Ltd,Stock check,SR009,AP-North-4,Demo done,,10,outside beat,shifted to competitor
CORACT00017240,2025-08-18,CORDLR002481,Shree Prakash Agro,Payment follow-up,SR038,AP-South-4,Owner absent,,10,missing,shifted to competitor
CORACT00017241,20-Jan-25,CORDLR002634,Mahalakshmi Ganesh Services,Payment follow-up,SR036,AP-North-3,Owner absent,,NA,outside beat,stockist dispute
CORACT00017242,2025-09-05,CORDLR002021,Ganesh Manoj Corporation,Crop demo,SR013,TS-East-7,No order,2025-09-28,30,manual,asked scheme support
CORACT00017243,2025-06-17,CORDLR002130,Balaji Jagan Agro,Stock check,SR030,AP-East-6,Owner absent,2025-07-29,NA,manual,cash crunch
CORACT00017244,2024-05-10,CORDLR000252,Kaveri Lokesh Hardware,Drone demo,SR101,AP-West-4,Demo done,2024-05-18,20,same gps as prior visit,asked scheme support
CORACT00017245,2024-12-25,CORDLR002436,Shree Revathi Traders,Drone demo,SR073,AP-North-9,Payment follow-up,2024-12-28,5,missing,new counter opened nearby
CORACT00017246,2024-09-09,CORDLR001469,Murugan Yusuf Depot,Stock check,SR124,TN-Central-6,Payment follow-up,16-Oct-24,15,missing,secondary sale low
CORACT00017247,2025-04-04,CORDLR000689,New Chandra Agro Pvt,Payment follow-up,SR133,TS-West-3,Complaint raised,2025-05-02,15,OK,
CORACT00017248,2025-06-06,CORDLR001220,Lucky Deepak Chemicals,Crop demo,SR074,AP-North-1,Order taken,,30,same gps as prior visit,new counter opened nearby
CORACT00017249,2026-03-05,CORDLR001750,City Revathi Traders,Dealer visit,SR039,AP-North-5,No order,,60,manual,new counter opened nearby
CORACT00017250,2025-11-09,CORDLR001127,Modern Deepak Agro,Payment follow-up,SR149,TN-North-6,Competitor push seen,12/04/2025,45,manual,secondary sale low
CORACT00017251,2025-11-16,CORDLR000750,Star Yusuf Mart,Stock check,SR146,KL-Central-9,Demo done,2025-12-20,60,outside beat,new counter opened nearby
CORACT00017252,02/02/2025,CORDLR001205,Balaji Venkatesh Agro,Drone demo,SR037,AP-East-6,Owner absent,2025-03-19,30,outside beat,new counter opened nearby
CORACT00017253,02/11/2026,CORDLR001250,National Kavya Tyres,Dealer visit,SR128,KL-South-7,Order taken,2026-03-26,30,OK,shifted to competitor
CORACT00017254,2025-10-17,CORDLR000765,Sri Revathi Agro Ltd,Dealer visit,SR049,KA-South-6,No order,,15,missing,secondary sale low
CORACT00017255,04/28/2025,CORDLR000356,Vijaya Suresh Agro,Drone demo,SR046,TN-East-3,Order taken,2025-05-31,30,manual,new counter opened nearby
CORACT00017256,2024-05-07,CORDLR001261,Shree Suresh Agro,Farmer meeting,SR021,KA-West-8,Complaint raised,2024-06-14,5,same gps as prior visit,new counter opened nearby
CORACT00017257,2024-06-22,CORDLR002719,New Jagan Stores,Payment follow-up,SR005,TN-Central-9,Competitor push seen,28/06/2024,45,outside beat,stockist dispute
CORACT00017258,2025-03-04,CORDLR000858,Prime Geetha Chemicals,Farmer meeting,SR099,KA-North-5,Demo done,2025-04-13,5,same gps as prior visit,cash crunch
CORACT00017259,2026-02-05,CORDLR001154,Modern Ganesh Tyres,Drone demo,SR037,KA-Central-8,Complaint raised,2026-02-23,30,OK,secondary sale low
CORACT00017260,01/11/2025,CORDLR002434,Mahalakshmi Manoj Agro,Payment follow-up,SR102,AP-Central-9,Demo done,,NA,same gps as prior visit,stockist dispute
CORACT00017261,2024-12-23,CORDLR001219,National Sanjay Agro,Crop demo,SR069,TS-South-9,Complaint raised,,NA,missing,stockist dispute
CORACT00017262,2025-11-18,CORDLR000881,Ganesh Bala Agro,Soil camp,SR139,KL-Central-4,Payment follow-up,,30,missing,cash crunch
CORACT00017263,2024-08-02,CORDLR001268,Shree Anand Chemicals Main,Crop demo,SR118,TN-Central-1,Competitor push seen,2024-08-25,45,OK,cash crunch
CORACT00017264,2024-09-27,CORDLR000242,Sri Revathi Depot,Soil camp,SR114,KL-North-5,No order,2024-10-25,15,outside beat,stockist dispute
CORACT00017265,2026-02-14,CORDLR002135,Vijaya Naveen Agencies,Soil camp,SR005,AP-South-3,Complaint raised,2026-03-20,60,same gps as prior visit,shifted to competitor
CORACT00017266,2025-06-06,CORDLR002814,Royal Meena Agro,Drone demo,SR052,KL-South-4,Payment follow-up,2025-06-16,10,manual,new counter opened nearby
CORACT00017267,2024-12-17,CORDLR001016,Modern Lakshmi Traders,Payment follow-up,SR078,KL-North-6,Order taken,2024-12-29,5,manual,secondary sale low
CORACT00017268,2025-09-03,CORDLR001763,Sri Hari Agro,Soil camp,SR054,AP-North-4,Competitor push seen,2025-09-10,10,missing,cash crunch
CORACT00017269,08/09/2024,CORDLR000036,Metro Deepak Agro,Soil camp,SR149,AP-East-3,Complaint raised,23/08/2024,5,same gps as prior visit,new counter opened nearby
CORACT00017270,24-Jun-24,CORDLR002685,Lucky Meena Agro,Drone demo,SR037,AP-East-6,Competitor push seen,,NA,outside beat,shifted to competitor
CORACT00017271,2024-09-07,CORDLR001367,Modern Sowmya Agro,Farmer meeting,SR059,TS-East-5,Stock checked,10/20/2024,15,outside beat,cash crunch
CORACT00017272,2024-09-08,CORDLR001614,Ganesh Lakshmi Fertilisers,Drone demo,SR148,TN-North-3,Competitor push seen,10/16/2024,NA,OK,secondary sale low
CORACT00017273,2025-01-17,CORDLR000761,City Farida Agro,Stock check,SR062,KA-East-5,Order taken,,20,missing,cash crunch
CORACT00017274,2025-05-14,CORDLR001907,New Lokesh Associates,Crop demo,SR058,KA-Central-4,Payment follow-up,17/05/2025,30,same gps as prior visit,shifted to competitor
CORACT00017275,2024-11-19,CORDLR002259,Star Jagan Agro,Farmer meeting,SR009,KA-East-3,Competitor push seen,01/02/2025,30,OK,shifted to competitor
CORACT00017276,2025-02-21,CORDLR000065,National Arun Agencies,Soil camp,SR015,PY-Central-5,Demo done,14/03/2025,20,same gps as prior visit,secondary sale low
CORACT00017277,11-Nov-25,CORDLR000493,National Sowmya Agro,Stock check,SR001,KL-North-8,Owner absent,08-Dec-25,15,missing,
CORACT00017278,2025-10-28,CORDLR000702,Vijaya Meena Paints,Soil camp,SR045,TS-North-9,Stock checked,2025-11-28,20,manual,asked scheme support
CORACT00017279,12/02/2026,CORDLR002220,Star Senthil Mart,Stock check,SR085,TS-West-6,Stock checked,,15,missing,shifted to competitor
CORACT00017280,28/12/2025,CORDLR001492,Vijaya Lokesh Chemicals,Stock check,SR052,AP-West-8,Complaint raised,,60,outside beat,stockist dispute
CORACT00017281,22/01/2026,CORDLR000148,Shree Deepak Agro,Farmer meeting,SR020,TN-South-9,Demo done,2026-02-18,30,manual,stockist dispute
CORACT00017282,2026-02-19,CORDLR002528,Murugan Senthil Agro,Farmer meeting,SR115,KA-East-1,Competitor push seen,,5,outside beat,stockist dispute
CORACT00017283,2025-03-13,CORDLR000874,National Karthik Agro,Drone demo,SR117,TN-North-6,No order,2025-04-07,15,same gps as prior visit,
CORACT00017284,2025-09-06,CORDLR001348,Vijaya Jagan Agro Main,Payment follow-up,SR036,TN-South-3,Order taken,2025-09-09,30,manual,stockist dispute
CORACT00017285,2024-07-13,CORDLR002015,Shree Chandra Paints,Soil camp,SR092,AP-East-1,Stock checked,2024-07-27,10,missing,secondary sale low
CORACT00017286,21-Mar-25,CORDLR002986,Lucky Deepak Agro,Crop demo,SR112,KA-East-6,Demo done,,NA,outside beat,cash crunch
CORACT00017287,2024-07-25,CORDLR001911,Balaji Chandra Agro,Dealer visit,SR110,TN-Central-1,Complaint raised,2024-08-06,5,missing,cash crunch
CORACT00017288,2024-11-10,CORDLR001310,SREE SOWMYA AGRO,Drone demo,SR131,TN-Central-1,Complaint raised,,5,missing,cash crunch
CORACT00017289,2024-10-20,CORDLR001440,Balaji Arun Hardware,Payment follow-up,SR100,KL-North-5,Order taken,2024-11-12,45,outside beat,cash crunch
CORACT00017290,2025-05-05,CORDLR001025,Sri Chandra Agro,Payment follow-up,SR064,KA-North-9,Competitor push seen,2025-05-14,60,outside beat,new counter opened nearby
CORACT00017291,2025-09-11,CORDLR000265,Metro Anand Depot,Crop demo,SR121,TN-East-2,Order taken,,15,same gps as prior visit,cash crunch
CORACT00017292,2025-04-17,CORDLR002223,National Arun Tyres,Dealer visit,SR001,TN-Central-7,Owner absent,,20,outside beat,
CORACT00017293,2025-12-21,CORDLR002751,City Jagan Mart,Drone demo,SR020,TN-East-6,Owner absent,2025-12-29,60,manual,
CORACT00017294,2024-07-22,CORDLR000296,Vijaya Prakash Services,Crop demo,SR117,AP-West-3,Stock checked,2024-08-11,30,same gps as prior visit,secondary sale low
CORACT00017295,09/06/2024,CORDLR002803,United Deepak Agro,Dealer visit,SR111,TN-North-4,Competitor push seen,,60,manual,new counter opened nearby
CORACT00017296,2025-09-02,CORDLR000133,Metro Naveen Agro,Farmer meeting,SR122,KA-West-3,No order,,10,missing,stockist dispute
CORACT00017297,2025-03-13,CORDLR002916,SRI Karthik Agro,Stock check,SR149,TN-North-4,Stock checked,2025-04-17,15,same gps as prior visit,shifted to competitor
CORACT00017298,12/07/2024,CORDLR000833,National Kavya Depot,Drone demo,SR010,KA-East-3,Owner absent,2025-01-02,10,OK,asked scheme support
CORACT00017299,2024-10-09,CORDLR000603,United Ganesh Mart,Drone demo,SR125,AP-West-9,No order,10/31/2024,NA,same gps as prior visit,new counter opened nearby
CORACT00017300,2024-11-05,CORDLR002405,Modern Lakshmi Sales,Payment follow-up,SR119,TS-South-7,Order taken,2024-12-02,45,outside beat,stockist dispute
CORACT00017301,22/03/2026,CORDLR001684,Lucky Rafiq Agro,Farmer meeting,SR009,TN-South-3,Payment follow-up,,20,outside beat,cash crunch
CORACT00017302,2026-03-10,CORDLR000981,Prime Senthil Agro,Stock check,SR095,KA-West-5,Order taken,2026-04-04,5,missing,secondary sale low
CORACT00017303,18/11/2024,CORDLR001707,Modern Bala Corporation,Dealer visit,SR120,KA-Central-8,Stock checked,21/12/2024,15,outside beat,secondary sale low
CORACT00017304,2025-02-28,CORDLR002721,Prime Deepak Enterprises,Drone demo,SR108,KA-South-1,Stock checked,2025-04-04,NA,outside beat,secondary sale low
CORACT00017305,2025-03-23,CORDLR000403,Royal Lakshmi Sales,Dealer visit,SR126,TS-North-6,Competitor push seen,2025-05-02,30,missing,stockist dispute
CORACT00017306,2024-07-18,CORDLR001419,Lucky Rafiq Tyres,Drone demo,SR006,TS-South-6,Stock checked,2024-08-02,10,same gps as prior visit,new counter opened nearby
CORACT00017307,2025-05-16,CORDLR000024,Murugan Anand Services,Farmer meeting,SR117,KA-West-9,Competitor push seen,2025-06-03,10,same gps as prior visit,shifted to competitor
CORACT00017308,2025-06-07,CORDLR002008,Kaveri Meena Agro,Payment follow-up,SR107,KA-East-7,No order,2025-07-06,5,manual,stockist dispute
CORACT00017309,2024-10-24,CORDLR000776,Star Lokesh Chemicals,Crop demo,SR105,AP-Central-4,Payment follow-up,,20,same gps as prior visit,
CORACT00017310,12/11/2025,CORDLR001929,Sree Chandra Agro,Farmer meeting,SR122,TN-Central-8,Stock checked,,10,missing,
CORACT00017311,2024-12-23,CORDLR002782,Sri Priya Stores,Dealer visit,SR058,TS-North-8,Complaint raised,,5,same gps as prior visit,shifted to competitor
CORACT00017312,2024-07-27,CORDLR002967,Modern Yusuf Agro,Drone demo,SR109,TN-North-3,Complaint raised,,45,same gps as prior visit,shifted to competitor
CORACT00017313,2024-05-12,CORDLR002031,Kaveri Sanjay Agro,Crop demo,SR044,TN-East-4,Stock checked,,45,outside beat,secondary sale low
CORACT00017314,2025-01-26,CORDLR001700,Murugan Chandra Agro,Soil camp,SR050,KA-North-3,Demo done,2025-03-11,5,same gps as prior visit,shifted to competitor
CORACT00017315,2025-03-10,CORDLR002316,Prime Manoj Services,Drone demo,SR095,TS-West-8,Payment follow-up,2025-03-13,30,manual,stockist dispute
CORACT00017316,2025-05-21,CORDLR001634,Modern Priya Agro,Stock check,SR098,TN-West-5,Demo done,2025-06-04,30,same gps as prior visit,shifted to competitor
CORACT00017317,2024-05-13,CORDLR002213,Murugan Arun Tyres,Stock check,SR096,KA-North-6,Payment follow-up,2024-05-21,10,manual,cash crunch
CORACT00017318,05/27/2024,CORDLR002513,Lucky Yusuf Agro,Payment follow-up,SR046,AP-West-1,Owner absent,2024-06-06,45,missing,new counter opened nearby
CORACT00017319,2024-08-19,CORDLR000548,Star Ganesh Agro,Crop demo,SR068,AP-South-9,Stock checked,,30,same gps as prior visit,
CORACT00017320,2025-02-05,CORDLR000004,Balaji Anand Associates,Dealer visit,SR069,AP-Central-7,Complaint raised,2025-02-25,5,OK,asked scheme support
CORACT00017321,2025-09-09,CORDLR001513,Shree Suresh Chemicals,Soil camp,SR042,TN-North-5,Demo done,,5,manual,secondary sale low
CORACT00017322,2025-11-26,CORDLR001049,Mahalakshmi Manoj Mart,Drone demo,SR070,TS-South-2,Stock checked,,45,outside beat,new counter opened nearby
CORACT00017323,2025-01-14,CORDLR000221,United Naveen Corporation,Payment follow-up,SR083,TS-Central-5,Competitor push seen,2025-01-25,30,outside beat,new counter opened nearby
CORACT00017324,25/11/2025,CORDLR001913,Prime Suresh Tyres,Soil camp,SR095,KA-North-3,Order taken,2025-12-06,45,OK,asked scheme support
CORACT00017325,10/13/2024,CORDLR000745,Mahalakshmi Lakshmi Chemicals,Dealer visit,SR131,TS-North-4,Competitor push seen,,10,manual,cash crunch
CORACT00017326,2024-06-05,CORDLR001283,Modern Sowmya Corporation Pvt,Crop demo,SR070,KL-Central-3,Stock checked,20/06/2024,10,outside beat,secondary sale low
CORACT00017327,2024-04-22,CORDLR000059,Ganesh Senthil Sales,Farmer meeting,SR108,KA-Central-2,Owner absent,,5,outside beat,stockist dispute
CORACT00017328,2026-01-12,CORDLR000554,Royal Deepak Agro,Stock check,SR136,TN-North-8,Owner absent,18/01/2026,10,outside beat,cash crunch
CORACT00017329,2025-03-31,CORDLR002389,Prime Sowmya Agro,Farmer meeting,SR081,KL-South-7,Owner absent,2025-05-11,20,manual,stockist dispute
CORACT00017330,2024-11-03,CORDLR000455,Murugan Farida Fertilisers,Farmer meeting,SR136,KA-South-4,Complaint raised,2024-12-09,30,OK,stockist dispute
CORACT00017331,27-Mar-26,CORDLR000974,Vijaya Lakshmi Agro,Drone demo,SR085,TN-North-7,Demo done,,5,missing,shifted to competitor
CORACT00017332,2026-02-14,CORDLR002673,Star Deepak Chemicals,Stock check,SR102,KA-West-9,Competitor push seen,2026-03-19,60,outside beat,secondary sale low
CORACT00017333,2024-12-04,CORDLR000919,Prime Farida Sales,Soil camp,SR117,AP-East-4,Stock checked,2024-12-22,NA,same gps as prior visit,cash crunch
CORACT00017334,2024-12-10,CORDLR001557,United Anand Agro,Crop demo,SR065,AP-South-2,Demo done,22/12/2024,20,missing,cash crunch
CORACT00017335,04/03/2025,CORDLR001787,Shree Suresh Agro,Payment follow-up,SR072,TS-West-6,Demo done,2025-03-26,45,OK,asked scheme support
CORACT00017336,15/04/2024,CORDLR002608,Lucky Chandra Corporation,Farmer meeting,SR030,AP-South-2,Owner absent,,10,missing,stockist dispute
CORACT00017337,2024-11-05,CORDLR002083,Shree Manoj Mart,Dealer visit,SR033,KA-North-2,No order,2024-11-08,15,manual,asked scheme support
CORACT00017338,2024-12-18,CORDLR002696,Mahalakshmi Revathi Mart,Dealer visit,SR031,TN-South-8,Payment follow-up,14-Jan-25,NA,missing,secondary sale low
CORACT00017339,2025-01-24,CORDLR001490,Sree Irfan Distributors,Drone demo,SR146,KL-South-3,Competitor push seen,,15,manual,secondary sale low
CORACT00017340,2025-05-28,CORDLR001158,Lucky Anand Agro,Crop demo,SR134,KA-East-5,Complaint raised,2025-06-29,15,same gps as prior visit,stockist dispute
CORACT00017341,2025-03-11,CORDLR000641,Vijaya Kavya Services,Payment follow-up,SR110,TS-East-9,Competitor push seen,16/03/2025,10,missing,asked scheme support
CORACT00017342,07/07/2025,CORDLR001516,Ganesh Venkatesh Paints,Farmer meeting,SR029,AP-East-3,Demo done,,NA,OK,shifted to competitor
CORACT00017343,02-Aug-25,CORDLR001740,Modern Bala Agro,Payment follow-up,SR046,KA-North-4,Competitor push seen,2025-08-24,30,missing,stockist dispute
CORACT00017344,2025-07-09,CORDLR001714,UNITED SOWMYA DEPOT,Payment follow-up,SR023,AP-East-4,Owner absent,2025-07-15,20,outside beat,asked scheme support
CORACT00017345,2024-06-05,CORDLR001014,National Manoj Paints,Payment follow-up,SR017,AP-North-7,No order,2024-06-17,10,outside beat,secondary sale low
CORACT00017346,2025-03-03,CORDLR001803,Modern Deepak Hardware,Stock check,SR092,TN-North-5,No order,,NA,outside beat,
CORACT00017347,01/04/2025,CORDLR002470,Royal Rafiq Sales,Farmer meeting,SR109,KA-North-5,Demo done,2025-01-23,NA,OK,shifted to competitor
CORACT00017348,2024-05-13,CORDLR002133,Royal Chandra Sales,Farmer meeting,SR126,TS-West-7,Payment follow-up,2024-05-30,60,same gps as prior visit,cash crunch
CORACT00017349,2025-03-16,CORDLR002783,Mahalakshmi Priya Agro,Dealer visit,SR028,TS-North-7,Demo done,,20,outside beat,secondary sale low
CORACT00017350,2025-10-07,CORDLR001228,National Arun Traders,Farmer meeting,SR010,AP-West-7,Stock checked,2025-10-17,15,same gps as prior visit,stockist dispute
CORACT00017351,2025-02-12,CORDLR000754,Sree Chandra Agro,Drone demo,SR031,TN-South-4,Order taken,,20,missing,
CORACT00017352,2025-09-26,CORDLR001712,Star Yusuf Depot,Crop demo,SR004,TN-North-4,No order,,45,missing,secondary sale low
CORACT00017353,17/06/2024,CORDLR000902,Murugan Senthil Agro,Payment follow-up,SR013,TS-South-4,Order taken,,20,outside beat,secondary sale low
CORACT00017354,2026-03-02,CORDLR001354,Star Yusuf Agro Ltd,Soil camp,SR115,TN-West-3,Order taken,2026-03-13,45,outside beat,stockist dispute
CORACT00017355,2024-08-17,CORDLR000255,Star Deepak Agro,Soil camp,SR143,KL-North-7,Owner absent,2024-09-05,15,manual,asked scheme support
CORACT00017356,2024-10-04,CORDLR002674,Metro Rafiq Associates,Farmer meeting,SR135,KA-East-5,Order taken,2024-10-16,NA,same gps as prior visit,shifted to competitor
CORACT00017357,17/05/2024,CORDLR000253,Prime Sanjay Agencies,Soil camp,SR092,KL-East-4,Order taken,,15,manual,asked scheme support
CORACT00017358,2025-07-13,CORDLR000316,Vijaya Suresh Agro,Dealer visit,SR125,AP-West-2,Demo done,,30,same gps as prior visit,
CORACT00017359,04/06/2025,CORDLR002894,Murugan Bala Agro,Crop demo,SR053,TN-South-1,Complaint raised,2025-07-10,5,missing,
CORACT00017360,2024-05-08,CORDLR001357,United Jagan Agro,Stock check,SR057,AP-Central-8,Competitor push seen,2024-05-24,NA,manual,new counter opened nearby
CORACT00017361,25/07/2024,CORDLR002058,Vijaya Manoj Depot,Payment follow-up,SR012,PY-North-2,Owner absent,,20,same gps as prior visit,shifted to competitor
CORACT00017362,2025-11-27,CORDLR002599,Star Kavya Tyres,Soil camp,SR107,KL-West-6,Order taken,12/11/2025,20,outside beat,asked scheme support
CORACT00017363,2024-04-13,CORDLR000720,Metro Deepak Associates,Crop demo,SR066,KL-North-3,Order taken,,NA,missing,asked scheme support
CORACT00017364,2025-09-03,CORDLR002837,National Anand Hardware,Payment follow-up,SR136,TS-Central-5,Owner absent,,20,outside beat,cash crunch
