activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
ASPACT00013096,2024-09-25,ASPDLR000344,Sri Deepak Agencies,Scheme follow-up,SR091,AP-East-3,Stock checked,,5,manual,secondary sale low
ASPACT00013097,2025-01-31,ASPDLR000876,Kaveri Lokesh Paints,Service visit,SR063,TS-South-8,Stock checked,,10,OK,new counter opened nearby
ASPACT00013098,07/06/2024,ASPDLR000540,Mahalakshmi Kavya Paints,Beat visit,SR115,TS-East-4,Order taken,2024-06-12,30,outside beat,
ASPACT00013099,2026-03-07,ASPDLR000524,NEW LOKESH AGRO,Contractor meet,SR053,AP-South-1,Order taken,13/04/2026,30,manual,asked scheme support
ASPACT00013100,2026-03-11,ASPDLR000840,City Chandra Chemicals,Project lead follow-up,SR138,TS-East-8,Competitor push seen,,5,missing,secondary sale low
ASPACT00013101,12/28/2024,ASPDLR000445,Ganesh Arun Enterprises,Project lead follow-up,SR136,KA-South-8,Complaint raised,2025-02-10,NA,OK,secondary sale low
ASPACT00013102,2025-03-09,ASPDLR000982,National Lokesh Paints,Colour World check,SR053,AP-North-4,Demo done,30/03/2025,20,manual,secondary sale low
ASPACT00013103,23/01/2026,ASPDLR000780,National Jagan Paints,Scheme follow-up,SR101,KA-South-2,Complaint raised,,45,same gps as prior visit,stockist dispute
ASPACT00013104,2024-05-11,ASPDLR000510,Ganesh Deepak Paints,Service visit,SR037,KA-North-4,Competitor push seen,2024-05-16,NA,same gps as prior visit,new counter opened nearby
ASPACT00013105,2024-11-16,ASPDLR000423,Balaji Kavya Paints,Project lead follow-up,SR087,KL-West-1,Owner absent,2024-12-29,5,outside beat,shifted to competitor
ASPACT00013106,22/12/2024,ASPDLR000347,City Senthil Paints,Service visit,SR052,KA-West-3,Demo done,2025-01-31,30,manual,cash crunch
ASPACT00013107,2025-11-22,ASPDLR000520,New Rafiq Paints,Service visit,SR040,TS-Central-8,Owner absent,,10,OK,secondary sale low
ASPACT00013108,01/16/2025,ASPDLR000774,Vijaya Senthil Agro,Contractor meet,SR072,TN-Central-5,Payment follow-up,2025-02-07,20,missing,new counter opened nearby
ASPACT00013109,2024-09-17,ASPDLR000306,Sree Yusuf Depot,Colour World check,SR043,AP-South-1,Competitor push seen,2024-10-21,45,same gps as prior visit,
ASPACT00013110,2025-05-23,ASPDLR000911,Sri Priya Paints,Beat visit,SR019,PY-East-4,Owner absent,2025-06-08,60,same gps as prior visit,secondary sale low
ASPACT00013111,2025-08-21,ASPDLR000635,Ganesh Anand Agencies,Contractor meet,SR136,PY-South-3,Stock checked,05/09/2025,15,missing,cash crunch
ASPACT00013112,04/24/2024,ASPDLR000951,SHREE SANJAY HARDWARE,Contractor meet,SR005,TN-Central-1,Owner absent,,15,same gps as prior visit,new counter opened nearby
ASPACT00013113,2025-05-17,ASPDLR000146,New Geetha Associates,Service visit,SR039,TS-North-9,Stock checked,2025-05-25,60,OK,
ASPACT00013114,01/09/2025,ASPDLR000157,National Irfan Paints,Service visit,SR067,KL-West-2,Order taken,15-Jan-25,60,missing,secondary sale low
ASPACT00013115,2025-03-19,ASPDLR000928,City Revathi Services,Colour World check,SR126,TN-South-3,Owner absent,03/31/2025,45,outside beat,new counter opened nearby
ASPACT00013116,2025-03-04,ASPDLR000838,Mahalakshmi Karthik Corporation,Scheme follow-up,SR064,TS-East-7,Payment follow-up,2025-04-09,20,same gps as prior visit,stockist dispute
ASPACT00013117,2025-09-25,ASPDLR000104,Sree Bala Depot,Beat visit,SR094,TN-Central-9,Competitor push seen,,20,OK,asked scheme support
ASPACT00013118,2025-02-28,ASPDLR000433,Shree Lokesh Paints,Beat visit,SR126,KA-Central-9,Order taken,,20,OK,asked scheme support
ASPACT00013119,2026-02-15,ASPDLR000288,City Naveen Distributors,Project lead follow-up,SR030,TS-North-8,Owner absent,,30,OK,new counter opened nearby
ASPACT00013120,2026-02-05,ASPDLR000515,National Meena Hardware,Contractor meet,SR133,KA-North-2,Stock checked,2026-02-17,5,manual,stockist dispute
ASPACT00013121,2024-10-08,ASPDLR000713,Murugan Yusuf Tyres,Project lead follow-up,SR075,KA-East-8,Owner absent,2024-11-12,15,OK,shifted to competitor
ASPACT00013122,2024-12-07,ASPDLR000565,Ganesh Senthil Paints,Project lead follow-up,SR132,TS-South-7,Order taken,2025-01-10,20,manual,cash crunch
ASPACT00013123,2024-04-15,ASPDLR000335,Vijaya Lakshmi Paints,Contractor meet,SR004,AP-South-4,No order,2024-04-24,45,missing,cash crunch
ASPACT00013124,2026-03-29,ASPDLR000879,Metro Kavya Paints,Contractor meet,SR011,AP-Central-9,No order,2026-05-04,20,same gps as prior visit,
ASPACT00013125,2024-10-06,ASPDLR000954,Royal Irfan Paints,Project lead follow-up,SR036,TS-North-7,Order taken,10/20/2024,15,missing,asked scheme support
ASPACT00013126,2024-07-09,ASPDLR000184,City Lokesh Paints,Service visit,SR125,KA-North-9,Order taken,2024-08-12,60,manual,secondary sale low
ASPACT00013127,2024-05-03,ASPDLR000678,Kaveri Kavya Stores,Colour World check,SR039,KL-Central-3,Complaint raised,2024-05-09,NA,OK,shifted to competitor
ASPACT00013128,2024-05-28,ASPDLR000914,Lucky Jagan Distributors,Beat visit,SR006,TS-East-9,Order taken,2024-07-07,15,outside beat,new counter opened nearby
ASPACT00013129,2026-03-17,ASPDLR000192,Ganesh Deepak Agro,Scheme follow-up,SR012,AP-West-8,Order taken,2026-04-08,45,OK,shifted to competitor
ASPACT00013130,10/09/2024,ASPDLR000734,Mahalakshmi Jagan Paints,Beat visit,SR018,TS-East-4,Stock checked,,15,same gps as prior visit,asked scheme support
ASPACT00013131,2025-10-30,ASPDLR000037,Balaji Sanjay Hardware,Service visit,SR081,KL-East-2,No order,05-Dec-25,10,missing,asked scheme support
ASPACT00013132,2025-06-06,ASPDLR000137,Prime Sowmya Paints Pvt,Scheme follow-up,SR136,AP-Central-3,Demo done,2025-07-14,10,manual,
ASPACT00013133,2026-03-10,ASPDLR000267,Metro Venkatesh Paints,Project lead follow-up,SR062,AP-Central-3,No order,12-Apr-26,30,OK,cash crunch
ASPACT00013134,02/25/2026,ASPDLR000565,Ganesh Senthil Paints,Contractor meet,SR132,TS-South-7,Stock checked,,15,same gps as prior visit,cash crunch
ASPACT00013135,2025-08-10,ASPDLR000221,Ganesh Farida Distributors,Scheme follow-up,SR133,AP-West-1,Stock checked,2025-09-10,10,outside beat,cash crunch
ASPACT00013136,08/10/2025,ASPDLR000301,United Farida Tyres,Scheme follow-up,SR051,TN-West-1,Order taken,2025-08-20,10,manual,cash crunch
ASPACT00013137,2025-10-04,ASPDLR000759,Modern Revathi Paints,Service visit,SR023,KL-West-7,Order taken,,5,OK,asked scheme support
ASPACT00013138,10/02/2024,ASPDLR000848,Star Kavya Paints,Service visit,SR121,KA-Central-5,Demo done,2024-10-25,10,same gps as prior visit,
ASPACT00013139,2024-08-11,ASPDLR000447,National Prakash Stores,Contractor meet,SR021,KL-South-1,Competitor push seen,2024-08-31,NA,same gps as prior visit,secondary sale low
ASPACT00013140,2025-12-19,ASPDLR000005,MURUGAN MANOJ PAINTS,Contractor meet,SR030,KA-Central-2,Stock checked,2026-02-01,60,OK,secondary sale low
ASPACT00013141,2025-01-28,ASPDLR000586,Ganesh Karthik Paints,Service visit,SR032,TN-West-3,Order taken,02/05/2025,5,manual,cash crunch
ASPACT00013142,2026-03-14,ASPDLR000703,Shree Rafiq Agro,Service visit,SR142,TN-North-6,Order taken,,20,missing,
ASPACT00013143,2025-12-06,ASPDLR000426,City Meena Paints,Colour World check,SR064,TN-South-4,Stock checked,01/19/2026,5,outside beat,
ASPACT00013144,10/22/2025,ASPDLR000575,Vijaya Karthik Sales,Colour World check,SR022,TN-South-6,Order taken,12/11/2025,15,OK,shifted to competitor
ASPACT00013145,10/12/2024,ASPDLR000344,Sri Deepak Agencies,Beat visit,SR091,AP-East-3,Order taken,2024-10-17,10,OK,asked scheme support
ASPACT00013146,05/20/2024,ASPDLR000889,Shree Lakshmi Stores,Contractor meet,SR130,AP-West-1,Owner absent,24/06/2024,20,missing,new counter opened nearby
ASPACT00013147,21/07/2024,ASPDLR000641,City Arun Paints,Scheme follow-up,SR026,AP-West-9,Order taken,2024-07-29,45,missing,stockist dispute
ASPACT00013148,2025-03-27,ASPDLR000846,Star Revathi Chemicals,Service visit,SR099,KA-North-1,Demo done,2025-05-10,60,OK,secondary sale low
ASPACT00013149,2024-11-23,ASPDLR000680,National Venkatesh Depot,Colour World check,SR115,AP-South-3,No order,2024-12-10,60,OK,shifted to competitor
ASPACT00013150,10/04/2025,ASPDLR000795,City Yusuf Stores,Colour World check,SR073,AP-East-8,Owner absent,2025-05-22,NA,OK,new counter opened nearby
ASPACT00013151,09-Nov-25,ASPDLR000068,City Senthil Depot,Beat visit,SR109,TN-West-8,Demo done,2025-11-21,60,outside beat,
ASPACT00013152,2024-05-25,ASPDLR000203,Shree Anand Hardware,Project lead follow-up,SR009,TN-South-4,Payment follow-up,2024-05-28,45,missing,new counter opened nearby
ASPACT00013153,2026-03-14,ASPDLR000613,Murugan Meena Paints,Contractor meet,SR119,KA-West-9,Demo done,,10,same gps as prior visit,asked scheme support
ASPACT00013154,2024-10-12,ASPDLR000766,Shree Anand Paints,Project lead follow-up,SR019,TS-West-6,Competitor push seen,06-Nov-24,NA,manual,secondary sale low
ASPACT00013155,2024-05-27,ASPDLR000634,National Jagan Paints,Colour World check,SR066,KL-North-2,Order taken,16/06/2024,30,manual,cash crunch
ASPACT00013156,29/06/2024,ASPDLR000931,New Lokesh Services,Project lead follow-up,SR121,TN-West-8,Order taken,2024-08-13,5,manual,asked scheme support
ASPACT00013157,2025-06-26,ASPDLR000052,Star Sanjay Paints,Contractor meet,SR002,TS-North-5,Owner absent,2025-07-06,45,manual,shifted to competitor
ASPACT00013158,2025-09-19,ASPDLR000832,Royal Anand Paints,Beat visit,SR001,TN-East-1,Payment follow-up,09/25/2025,60,outside beat,stockist dispute
ASPACT00013159,2024-05-21,ASPDLR000273,Modern Ganesh Services,Scheme follow-up,SR041,TN-Central-6,Payment follow-up,,45,same gps as prior visit,asked scheme support
ASPACT00013160,2024-06-16,ASPDLR000924,Sree Sanjay Mart,Project lead follow-up,SR087,AP-South-2,Demo done,,NA,same gps as prior visit,
ASPACT00013161,08/15/2025,ASPDLR000632,Shree Irfan Associates,Beat visit,SR116,KA-Central-3,No order,2025-08-22,60,OK,asked scheme support
ASPACT00013162,2024-04-23,ASPDLR000941,National Venkatesh Chemicals,Project lead follow-up,SR113,AP-East-1,Demo done,2024-05-13,10,outside beat,new counter opened nearby
ASPACT00013163,2026-03-15,ASPDLR000474,Modern Suresh Agencies,Beat visit,SR096,KA-West-1,Competitor push seen,,60,same gps as prior visit,secondary sale low
ASPACT00013164,06/16/2025,ASPDLR000399,City Chandra Paints,Beat visit,SR036,TN-Central-2,Order taken,2025-07-29,15,OK,asked scheme support
ASPACT00013165,2025-08-16,ASPDLR000930,Ganesh Lokesh Chemicals,Scheme follow-up,SR113,TN-North-5,Stock checked,2025-08-26,15,same gps as prior visit,new counter opened nearby
ASPACT00013166,25/01/2026,ASPDLR000680,National Venkatesh Depot,Contractor meet,SR115,AP-South-3,Order taken,2026-02-20,5,same gps as prior visit,stockist dispute
ASPACT00013167,2024-07-30,ASPDLR000017,National Naveen Paints,Contractor meet,SR037,TN-Central-5,Payment follow-up,,5,outside beat,secondary sale low
ASPACT00013168,2026-01-16,ASPDLR000719,Mahalakshmi Arun Paints,Scheme follow-up,SR027,TS-South-5,Stock checked,2026-01-30,20,outside beat,shifted to competitor
ASPACT00013169,2024-10-27,ASPDLR000888,New Irfan Traders,Beat visit,SR116,TS-Central-1,Demo done,,30,OK,secondary sale low
ASPACT00013170,05/06/2025,ASPDLR000059,Murugan Sowmya Chemicals,Project lead follow-up,SR037,KL-Central-8,Stock checked,21/05/2025,NA,same gps as prior visit,
ASPACT00013171,2025-09-06,ASPDLR000215,Star Karthik Fertilisers,Beat visit,SR135,KA-South-3,Demo done,,60,outside beat,cash crunch
ASPACT00013172,2024-08-10,ASPDLR000799,Balaji Meena Paints,Contractor meet,SR045,KL-East-2,Payment follow-up,2024-09-13,30,manual,cash crunch
ASPACT00013173,20/07/2025,ASPDLR000373,Metro Ganesh Paints,Scheme follow-up,SR117,KA-North-1,Stock checked,,60,outside beat,cash crunch
ASPACT00013174,2026-03-27,ASPDLR000766,Shree Anand Paints,Colour World check,SR019,TS-West-6,Competitor push seen,07/04/2026,15,manual,
ASPACT00013175,2026-02-10,ASPDLR000088,New Suresh Fertilisers,Project lead follow-up,SR079,KL-Central-5,Competitor push seen,2026-03-27,60,same gps as prior visit,shifted to competitor
ASPACT00013176,2024-08-09,ASPDLR000255,New Farida Mart,Project lead follow-up,SR114,KA-Central-3,Complaint raised,,10,missing,new counter opened nearby
ASPACT00013177,2025-02-06,ASPDLR000673,Shree Sowmya Associates,Project lead follow-up,SR110,AP-Central-4,Complaint raised,2025-02-25,NA,outside beat,
ASPACT00013178,2026-02-18,ASPDLR000256,MAHALAKSHMI MANOJ ASSOCIATES,Project lead follow-up,SR079,TS-Central-1,Payment follow-up,2026-03-12,5,manual,asked scheme support
ASPACT00013179,05-Apr-24,ASPDLR000293,National Sanjay Paints,Colour World check,SR118,KA-West-9,No order,2024-04-10,15,missing,new counter opened nearby
ASPACT00013180,2025-03-10,ASPDLR000648,Shree Arun Services,Beat visit,SR058,TS-North-4,Stock checked,2025-04-08,5,OK,shifted to competitor
ASPACT00013181,2024-04-17,ASPDLR000758,City Anand Paints,Service visit,SR109,TS-North-6,Stock checked,2024-04-29,20,missing,asked scheme support
ASPACT00013182,2024-09-18,ASPDLR000350,Royal Manoj Enterprises,Project lead follow-up,SR060,KA-North-9,Demo done,,20,outside beat,shifted to competitor
ASPACT00013183,2026-02-17,ASPDLR000636,City Venkatesh Paints,Colour World check,SR104,KL-South-5,Complaint raised,2026-03-24,10,OK,
ASPACT00013184,2024-10-31,ASPDLR000796,Sri Yusuf Associates,Service visit,SR003,KA-South-5,Competitor push seen,2024-11-12,20,outside beat,asked scheme support
ASPACT00013185,2025-12-26,ASPDLR000654,Ganesh Geetha Associates,Beat visit,SR003,KA-West-8,Order taken,2026-02-07,20,manual,stockist dispute
ASPACT00013186,20/11/2025,ASPDLR000877,Ganesh Bala Paints,Colour World check,SR053,AP-East-5,Demo done,,60,OK,secondary sale low
ASPACT00013187,2024-12-25,ASPDLR000783,Lucky Irfan Traders Ltd,Beat visit,SR004,TN-Central-2,Order taken,2024-12-31,30,same gps as prior visit,
ASPACT00013188,04-Jan-25,ASPDLR000554,Modern Lokesh Mart,Beat visit,SR141,TS-West-3,Stock checked,2025-02-12,15,manual,cash crunch
ASPACT00013189,2024-08-22,ASPDLR000540,Mahalakshmi Kavya Paints,Contractor meet,SR115,TS-East-4,Stock checked,,NA,same gps as prior visit,secondary sale low
ASPACT00013190,2024-10-28,ASPDLR000238,Sree Geetha Paints,Service visit,SR120,TS-West-4,Stock checked,,NA,OK,cash crunch
ASPACT00013191,2025-01-22,ASPDLR000153,Ganesh Revathi Hardware,Contractor meet,SR101,TN-South-7,Stock checked,2025-02-19,15,same gps as prior visit,secondary sale low
ASPACT00013192,01/31/2025,ASPDLR000889,Shree Lakshmi Stores,Beat visit,SR130,AP-West-1,Competitor push seen,2025-03-04,20,OK,cash crunch
ASPACT00013193,2024-10-09,ASPDLR000019,Star Lakshmi Hardware,Scheme follow-up,SR125,KL-North-5,Stock checked,2024-11-02,10,missing,new counter opened nearby
ASPACT00013194,2024-06-29,ASPDLR000326,Balaji Farida Paints,Service visit,SR039,TS-South-4,Complaint raised,,15,manual,
ASPACT00013195,2024-05-08,ASPDLR000408,Star Lokesh Paints,Beat visit,SR033,AP-North-1,Demo done,2024-05-13,NA,same gps as prior visit,shifted to competitor
ASPACT00013196,2024-08-14,ASPDLR000004,Sri Venkatesh Paints,Scheme follow-up,SR036,AP-Central-9,Competitor push seen,2024-09-16,30,missing,shifted to competitor
ASPACT00013197,2025-03-28,ASPDLR000301,United Farida Tyres,Scheme follow-up,SR051,TN-West-1,Owner absent,2025-04-28,45,outside beat,asked scheme support
ASPACT00013198,2025-03-24,ASPDLR000338,Ganesh Chandra Services,Beat visit,SR127,KL-East-9,Stock checked,2025-04-18,5,manual,
ASPACT00013199,2025-04-16,ASPDLR000971,Murugan Revathi Paints,Project lead follow-up,SR110,KA-East-5,Demo done,2025-05-13,20,OK,new counter opened nearby
ASPACT00013200,2025-08-10,ASPDLR000062,Shree Deepak Enterprises,Scheme follow-up,SR003,TS-Central-2,Demo done,2025-08-20,5,outside beat,
ASPACT00013201,2025-07-23,ASPDLR000472,Balaji Senthil Paints,Contractor meet,SR098,AP-East-2,Complaint raised,2025-07-26,15,OK,cash crunch
ASPACT00013202,2025-02-14,ASPDLR000726,Kaveri Venkatesh Mart,Colour World check,SR133,TN-East-8,Demo done,2025-02-21,45,missing,new counter opened nearby
ASPACT00013203,2024-10-03,ASPDLR000031,LUCKY REVATHI CHEMICALS,Scheme follow-up,SR141,PY-East-4,Payment follow-up,,45,manual,
ASPACT00013204,09-Jul-24,ASPDLR000309,Ganesh Lakshmi Paints,Beat visit,SR084,KA-West-9,Stock checked,,60,manual,new counter opened nearby
ASPACT00013205,08/05/2025,ASPDLR000604,Royal Senthil Paints,Service visit,SR050,TS-West-1,Order taken,2025-08-27,NA,same gps as prior visit,stockist dispute
ASPACT00013206,2024-06-30,ASPDLR000223,Vijaya Priya Fertilisers,Contractor meet,SR034,TN-Central-8,Order taken,,5,manual,new counter opened nearby
ASPACT00013207,2026-03-29,ASPDLR000355,Metro Naveen Paints,Colour World check,SR054,AP-North-9,Order taken,2026-05-12,45,outside beat,new counter opened nearby
ASPACT00013208,2024-08-03,ASPDLR000814,Sri Suresh Distributors,Beat visit,SR107,TS-East-4,Demo done,2024-09-17,45,outside beat,secondary sale low
ASPACT00013209,06/28/2024,ASPDLR000965,Prime Geetha Paints,Colour World check,SR045,AP-North-6,Complaint raised,,60,OK,asked scheme support
ASPACT00013210,2025-03-17,ASPDLR000286,United Chandra Associates,Scheme follow-up,SR032,AP-West-3,Stock checked,,NA,OK,shifted to competitor
ASPACT00013211,07/09/2024,ASPDLR000771,Royal Karthik Paints,Beat visit,SR087,TN-South-1,Competitor push seen,20/09/2024,10,manual,shifted to competitor
ASPACT00013212,16-Feb-26,ASPDLR000727,Sree Kavya Paints,Scheme follow-up,SR132,TS-North-9,Stock checked,,30,manual,secondary sale low
ASPACT00013213,2025-03-15,ASPDLR000819,United Arun Paints,Scheme follow-up,SR034,KL-West-1,Competitor push seen,2025-04-03,NA,OK,new counter opened nearby
ASPACT00013214,2026-02-21,ASPDLR000744,Prime Irfan Paints,Beat visit,SR021,TN-North-3,Order taken,,20,missing,shifted to competitor
ASPACT00013215,06/28/2025,ASPDLR000764,Sri Jagan Sales,Contractor meet,SR021,AP-West-4,Payment follow-up,2025-07-04,45,outside beat,secondary sale low
ASPACT00013216,2025-07-14,ASPDLR000530,Star Senthil Paints,Project lead follow-up,SR090,TS-North-7,Demo done,2025-07-25,60,OK,
ASPACT00013217,2024-11-20,ASPDLR000243,Star Karthik Chemicals,Scheme follow-up,SR094,TN-West-7,Competitor push seen,,30,OK,cash crunch
ASPACT00013218,2025-05-11,ASPDLR000760,Kaveri Senthil Distributors,Scheme follow-up,SR093,KA-Central-6,Stock checked,2025-05-28,5,OK,
ASPACT00013219,2025-07-09,ASPDLR000716,Murugan Arun Tyres,Contractor meet,SR050,TS-South-4,Order taken,2025-08-04,60,same gps as prior visit,stockist dispute
ASPACT00013220,01/11/2026,ASPDLR000824,Lucky Yusuf Paints,Service visit,SR112,TS-Central-3,Stock checked,2026-01-18,5,manual,
ASPACT00013221,2025-10-25,ASPDLR000544,Mahalakshmi Priya Paints,Service visit,SR066,AP-South-7,Payment follow-up,,15,OK,
ASPACT00013222,10/28/2024,ASPDLR000901,Metro Senthil Sales,Beat visit,SR112,TS-Central-9,Order taken,,30,outside beat,shifted to competitor
ASPACT00013223,2025-08-21,ASPDLR000803,Sree Chandra Hardware,Scheme follow-up,SR143,KA-North-3,Demo done,,15,OK,new counter opened nearby
ASPACT00013224,2024-07-12,ASPDLR000533,MURUGAN LAKSHMI ENTERPRISES,Project lead follow-up,SR019,TN-South-2,Stock checked,2024-08-06,NA,manual,asked scheme support
ASPACT00013225,06/16/2024,ASPDLR000345,Prime Meena Paints,Colour World check,SR043,KA-West-3,Complaint raised,2024-06-25,10,same gps as prior visit,
ASPACT00013226,2024-11-21,ASPDLR000771,Royal Karthik Paints,Contractor meet,SR087,TN-South-1,Owner absent,,20,OK,asked scheme support
ASPACT00013227,2025-02-11,ASPDLR000107,Murugan Anand Traders,Colour World check,SR098,KA-Central-5,Owner absent,2025-03-14,20,OK,shifted to competitor
ASPACT00013228,2025-11-19,ASPDLR000288,City Naveen Distributors,Project lead follow-up,SR030,TS-North-8,No order,2025-12-13,5,missing,shifted to competitor
ASPACT00013229,2024-12-03,ASPDLR000844,Prime Chandra Chemicals,Service visit,SR099,TS-North-8,Competitor push seen,17/12/2024,NA,same gps as prior visit,
ASPACT00013230,2026-03-08,ASPDLR000963,NEW YUSUF ENTERPRISES,Colour World check,SR107,TN-West-2,Competitor push seen,15/03/2026,5,same gps as prior visit,cash crunch
ASPACT00013231,2026-01-05,ASPDLR000138,Murugan Sanjay Paints,Colour World check,SR147,TS-West-8,Complaint raised,2026-02-17,30,missing,stockist dispute
ASPACT00013232,2024-06-01,ASPDLR000929,New Yusuf Paints,Scheme follow-up,SR064,TN-Central-2,Stock checked,,60,OK,shifted to competitor
ASPACT00013233,17-Mar-25,ASPDLR000816,Mahalakshmi Chandra Tyres,Service visit,SR138,KL-East-3,Order taken,2025-04-15,5,outside beat,shifted to competitor
ASPACT00013234,2025-05-29,ASPDLR000187,Ganesh Yusuf Mart,Contractor meet,SR051,AP-South-6,Stock checked,2025-07-06,20,manual,
ASPACT00013235,2024-08-20,ASPDLR000892,Metro Rafiq Paints,Beat visit,SR014,KA-North-9,Competitor push seen,16-Sep-24,15,OK,new counter opened nearby
ASPACT00013236,2026-01-08,ASPDLR000670,Kaveri Lakshmi Paints,Scheme follow-up,SR034,TN-Central-8,Order taken,2026-01-22,NA,missing,asked scheme support
ASPACT00013237,2024-10-10,ASPDLR000463,Kaveri Geetha Associates,Service visit,SR037,TN-East-2,Payment follow-up,,NA,OK,new counter opened nearby
ASPACT00013238,2025-01-27,ASPDLR000596,Mahalakshmi Prakash Agro,Service visit,SR122,KA-North-1,Owner absent,2025-02-05,5,outside beat,secondary sale low
ASPACT00013239,2024-09-25,ASPDLR000537,Star Lakshmi Fertilisers,Service visit,SR036,TS-East-1,Payment follow-up,07/11/2024,5,OK,secondary sale low
ASPACT00013240,2025-08-18,ASPDLR000421,Ganesh Naveen Depot,Scheme follow-up,SR144,KA-West-6,Competitor push seen,,60,missing,secondary sale low
ASPACT00013241,17/09/2025,ASPDLR000141,National Anand Paints Ltd,Service visit,SR122,TN-East-4,Order taken,24/10/2025,45,missing,stockist dispute
ASPACT00013242,2026-03-26,ASPDLR000197,Sree Hari Hardware,Colour World check,SR150,KA-South-7,Demo done,2026-04-02,15,missing,new counter opened nearby
ASPACT00013243,2025-07-01,ASPDLR000517,City Ganesh Agro,Scheme follow-up,SR111,KA-North-4,Complaint raised,2025-07-16,20,OK,shifted to competitor
ASPACT00013244,26-Jun-24,ASPDLR000197,Sree Hari Hardware,Service visit,SR150,KA-South-7,Order taken,2024-07-28,20,OK,new counter opened nearby
ASPACT00013245,06-Apr-24,ASPDLR000815,Modern Senthil Chemicals,Colour World check,SR022,KA-Central-4,Stock checked,,45,manual,new counter opened nearby
ASPACT00013246,10-Mar-25,ASPDLR000093,Metro Senthil Paints,Project lead follow-up,SR010,KL-East-1,Payment follow-up,2025-03-16,30,manual,new counter opened nearby
ASPACT00013247,2025-03-27,ASPDLR000017,National Naveen Paints,Contractor meet,SR037,TN-Central-5,No order,2025-05-01,15,manual,new counter opened nearby
ASPACT00013248,07-Nov-24,ASPDLR000016,Metro Ganesh Paints,Scheme follow-up,SR011,KA-South-5,Competitor push seen,2024-11-26,15,outside beat,secondary sale low
ASPACT00013249,2025-03-13,ASPDLR000534,SRI Suresh Agro,Service visit,SR086,TS-South-3,Complaint raised,,5,same gps as prior visit,shifted to competitor
ASPACT00013250,06/01/2026,ASPDLR000891,LUCKY PRIYA TRADERS,Service visit,SR126,TN-West-2,Payment follow-up,2026-02-03,60,same gps as prior visit,
ASPACT00013251,2026-01-23,ASPDLR000057,Murugan Naveen Associates,Colour World check,SR062,AP-North-6,Owner absent,2026-02-14,15,OK,
ASPACT00013252,2025-12-07,ASPDLR000578,Modern Karthik Fertilisers,Beat visit,SR095,AP-North-4,Demo done,2025-12-16,NA,OK,stockist dispute
ASPACT00013253,2025-04-01,ASPDLR000544,Mahalakshmi Priya Paints,Project lead follow-up,SR066,AP-South-7,No order,2025-04-05,60,same gps as prior visit,stockist dispute
ASPACT00013254,2025-12-26,ASPDLR000601,Royal Deepak Paints,Contractor meet,SR019,TN-Central-1,Payment follow-up,2026-01-24,30,outside beat,asked scheme support
ASPACT00013255,2024-10-23,ASPDLR000051,Mahalakshmi Karthik Stores,Scheme follow-up,SR001,AP-North-1,Payment follow-up,,45,missing,shifted to competitor
ASPACT00013256,2024-07-13,ASPDLR000163,KAVERI JAGAN TRADERS,Scheme follow-up,SR001,KA-South-3,No order,,10,outside beat,secondary sale low
ASPACT00013257,2024-12-07,ASPDLR000827,National Naveen Paints,Beat visit,SR097,AP-West-8,No order,,15,missing,shifted to competitor
ASPACT00013258,2025-01-03,ASPDLR000824,Lucky Yusuf Paints,Colour World check,SR112,TS-Central-3,Complaint raised,2025-02-09,5,same gps as prior visit,cash crunch
ASPACT00013259,14/10/2025,ASPDLR000071,Kaveri Sanjay Paints,Project lead follow-up,SR080,KA-Central-5,Payment follow-up,2025-10-18,10,manual,new counter opened nearby
ASPACT00013260,2024-07-30,ASPDLR000587,Sree Geetha Mart,Service visit,SR122,KA-West-8,Stock checked,2024-08-12,60,outside beat,new counter opened nearby
ASPACT00013261,2024-07-26,ASPDLR000064,ROYAL ARUN PAINTS,Beat visit,SR071,KA-Central-1,No order,,60,outside beat,asked scheme support
ASPACT00013262,12/09/2025,ASPDLR000790,MURUGAN FARIDA PAINTS,Beat visit,SR130,TS-Central-7,Demo done,,15,outside beat,stockist dispute
ASPACT00013263,2025-04-22,ASPDLR000317,Balaji Sowmya Chemicals,Project lead follow-up,SR067,TS-South-6,Competitor push seen,,5,OK,secondary sale low
ASPACT00013264,2025-07-24,ASPDLR000797,Ganesh Farida Enterprises,Scheme follow-up,SR141,KL-South-7,Payment follow-up,,15,OK,asked scheme support
ASPACT00013265,2024-07-17,ASPDLR000114,New Naveen Traders,Beat visit,SR111,TN-Central-4,Complaint raised,,45,outside beat,asked scheme support
ASPACT00013266,2026-01-12,ASPDLR000273,Modern Ganesh Services,Service visit,SR041,TN-Central-6,Competitor push seen,2026-01-21,NA,manual,shifted to competitor
ASPACT00013267,16/01/2025,ASPDLR000761,Kaveri Revathi Corporation,Service visit,SR060,KA-South-4,Complaint raised,2025-02-21,10,OK,shifted to competitor
ASPACT00013268,2026-01-26,ASPDLR000753,Prime Meena Hardware,Scheme follow-up,SR147,TS-West-8,Complaint raised,2026-02-27,45,manual,new counter opened nearby
ASPACT00013269,2025-11-01,ASPDLR000014,Sri Sanjay Stores,Service visit,SR041,KA-South-5,No order,2025-11-13,60,same gps as prior visit,
